Wall time,Step,Value
1711302740.4501147,4000,103.29412078857422
1711302746.9568233,16000,145.42105102539062
1711302749.1576383,20000,170.02999877929688
1711302762.9382575,44000,259.70001220703125
1711302766.005132,48000,281.5400085449219
1711302774.423363,60000,325.05999755859375
1711302776.6566823,64000,323.1099853515625
1711302784.0203333,76000,311.6600036621094
1711302786.8475266,80000,285.25
1711302789.3722873,84000,278.05999755859375
1711302794.1465256,92000,276.05999755859375
1711302796.751585,96000,276.6199951171875
1711302803.9322186,108000,295.0199890136719
1711302806.2986915,112000,283.7799987792969
1711302822.7272298,136000,303.6000061035156
1711302831.2712033,148000,324.44000244140625
1711302834.421073,152000,351.7300109863281
1711302837.3129191,156000,359.3999938964844
1711302839.8586164,160000,367.6000061035156
1711302842.438194,164000,367.9599914550781
1711302863.120064,192000,360.70001220703125
1711302865.8073719,196000,365.6400146484375
1711302868.9412258,200000,366.0199890136719
1711302875.672468,208000,381.6300048828125
1711302879.3819366,212000,394.19000244140625
1711302887.0788538,220000,422.44000244140625
1711302895.878657,232000,421.1499938964844
1711302904.8086555,244000,430.9800109863281
1711302907.481027,248000,431.3599853515625
1711302910.1292846,252000,407.3999938964844
1711302913.986682,256000,422.3500061035156
1711302923.0776289,264000,421.1199951171875
1711302925.6575375,268000,421.8299865722656
1711302928.386234,272000,424.3800048828125
1711302932.3335311,276000,417.6000061035156
1711302941.138871,284000,448.1600036621094
1711302947.2835548,288000,469.1700134277344
1711302971.3883197,312000,457.1300048828125
1711302979.4452941,320000,487.67999267578125
1711302983.4157562,324000,502.92999267578125
1711302992.0407941,332000,511.42999267578125
1711302996.4546113,336000,516.239990234375
1711303006.7021966,344000,517.4600219726562
1711303026.254366,360000,579.530029296875
1711303031.090327,364000,604.239990234375
1711303054.9298022,384000,678.72998046875
1711303076.9031813,400000,738.8300170898438
1711303082.2228687,404000,738.6799926757812
1711303096.7437346,416000,735.6400146484375
1711303112.393585,428000,738.0399780273438
1711303116.4484494,432000,746.27001953125
1711303126.7669408,440000,755.6500244140625
1711303149.4256315,460000,694.4000244140625
1711303158.7552962,468000,691.1900024414062
1711303182.8776867,488000,686.0499877929688
1711303199.0616856,504000,638.75
1711303202.8412325,508000,624.5
1711303208.7835286,516000,586.72998046875
1711303216.0110962,524000,571.4500122070312
1711303222.0416992,528000,572.7999877929688
1711303226.8981786,532000,574.5
1711303243.4410064,548000,569.7100219726562
1711303247.4158883,552000,568.6900024414062
1711303273.8217218,576000,620.4500122070312
1711303277.5480697,580000,640.0499877929688
1711303284.9969442,588000,677.5800170898438
1711303288.7630243,592000,675.3900146484375
1711303299.5731397,604000,644.969970703125
1711303330.31183,632000,715.969970703125
1711303339.2157779,640000,738.8300170898438
1711303342.8446047,644000,712.6599731445312
1711303348.7617218,652000,666.4000244140625
1711303354.9953318,660000,632.3400268554688
1711303360.7699237,668000,598.260009765625
1711303371.0879512,684000,395.2699890136719
1711303373.463357,688000,384.05999755859375
1711303375.9370315,692000,362.5299987792969
1711303382.6842966,704000,305.1600036621094
1711303384.8873556,708000,296.6099853515625
1711303387.41487,712000,275.0199890136719
1711303391.1025918,716000,275.95001220703125
1711303396.7895808,724000,295.2300109863281
1711303399.3458798,728000,299.42999267578125
1711303410.8094227,740000,350.7300109863281
1711303414.731707,744000,354.7900085449219
1711303420.214143,748000,378.489990234375
1711303431.3344114,760000,414.1300048828125
1711303436.2883613,764000,427.7900085449219
1711303439.0508962,768000,445.32000732421875
1711303442.3897495,772000,436.5199890136719
1711303451.9366632,784000,448.79998779296875
1711303463.8551369,800000,401.9200134277344
1711303468.0098495,804000,383.239990234375
1711303476.5492032,812000,401.3999938964844
1711303479.2168968,816000,399.0899963378906
1711303482.2742743,820000,385.6300048828125
1711303486.528544,824000,390.6000061035156
1711303494.9261732,832000,433.6600036621094
1711303502.9169564,840000,442.2799987792969
1711303509.016231,848000,427.5
1711303516.8802416,856000,402.3699951171875
1711303524.7382321,864000,418.80999755859375
1711303528.6001656,868000,381.510009765625
1711303535.4369967,876000,352.4100036621094
1711303538.309545,880000,355.4599914550781
1711303542.5128253,884000,377.80999755859375
1711303546.4655857,888000,388.5799865722656
1711303550.0605974,892000,391.2699890136719
1711303557.9150743,900000,384.3399963378906
1711303561.4493563,904000,394.9200134277344
1711303577.6839538,920000,455.94000244140625
1711303601.0355427,944000,485.6099853515625
1711303609.5719862,952000,490.44000244140625
1711303613.7362118,956000,472.25
1711303617.341281,960000,458.29998779296875
1711303624.3382993,968000,458.54998779296875
1711303627.7440708,972000,460.1499938964844
1711303635.1999826,980000,451.2699890136719
1711303638.4788363,984000,450.739990234375
1711303642.0224113,988000,451.6199951171875
1711303644.9894974,992000,433.0
1711303661.697516,1012000,396.3800048828125
1711303665.0755925,1016000,398.30999755859375
1711303668.8805597,1020000,383.5199890136719
1711303680.877269,1032000,419.7300109863281
1711303684.6621706,1036000,430.3900146484375
1711303689.306055,1040000,445.7900085449219
1711303692.1763241,1044000,452.79998779296875
1711303698.6462626,1052000,422.94000244140625
1711303726.77362,1084000,367.54998779296875
1711303729.9976325,1088000,382.8800048828125
1711303740.1244884,1100000,376.69000244140625
1711303743.2418468,1104000,363.79998779296875
1711303746.478106,1108000,367.82000732421875
1711303753.698297,1116000,358.2699890136719
1711303762.4576802,1124000,397.42999267578125
1711303771.4055016,1132000,427.8500061035156
1711303775.7784212,1136000,434.8800048828125
1711303782.2797303,1144000,430.8699951171875
1711303789.6770265,1152000,453.8699951171875
1711303793.7596617,1156000,469.6600036621094
1711303801.014358,1164000,457.54998779296875
1711303817.7532659,1184000,409.739990234375
1711303820.92198,1188000,391.69000244140625
1711303823.7579148,1192000,375.54998779296875
1711303826.0947733,1196000,359.9599914550781
1711303849.4565794,1220000,380.5899963378906
1711303856.3710911,1228000,376.489990234375
1711303863.8260064,1236000,389.82000732421875
1711303867.47048,1240000,398.4200134277344
1711303879.2297466,1252000,389.42999267578125
1711303882.4806495,1256000,385.9599914550781
1711303894.068451,1268000,413.4599914550781
1711303900.9424753,1276000,407.5400085449219
1711303905.4511945,1280000,414.2900085449219
1711303914.590741,1292000,368.4100036621094
1711303920.5413096,1300000,332.3699951171875
1711303940.9074087,1320000,347.3999938964844
1711303943.8731606,1324000,370.17999267578125
1711303947.49191,1328000,364.82000732421875
1711303951.5850022,1332000,379.4100036621094
1711303969.3654914,1352000,375.6600036621094
1711303973.1830688,1356000,371.0199890136719
1711303979.7856324,1364000,363.3500061035156
1711303993.0656998,1376000,364.4100036621094
1711303996.8920608,1380000,377.1000061035156
1711304001.7192838,1384000,387.3699951171875
1711304006.3641021,1388000,401.4700012207031
1711304014.141459,1396000,435.5400085449219
1711304020.1028068,1404000,422.5299987792969
1711304026.6399152,1412000,436.6300048828125
1711304030.4834893,1416000,438.6499938964844
1711304035.1763306,1420000,452.70001220703125
1711304048.7487638,1436000,395.260009765625
1711304056.304355,1444000,420.07000732421875
1711304064.5756004,1452000,442.0299987792969
1711304068.6164367,1456000,448.5299987792969
1711304073.0184143,1460000,450.6499938964844
1711304076.4452534,1464000,430.3500061035156
1711304080.1061494,1468000,432.8500061035156
1711304082.9314086,1472000,441.5199890136719
1711304086.0295918,1476000,441.44000244140625
1711304108.7296221,1500000,433.2799987792969
1711304117.5275524,1512000,397.8399963378906
1711304120.411689,1516000,405.510009765625
1711304147.0188153,1544000,399.3800048828125
1711304149.9689572,1548000,399.8299865722656
1711304165.8626919,1564000,456.4200134277344
1711304169.9677606,1568000,476.7799987792969
1711304174.0917218,1572000,484.44000244140625
1711304176.9578147,1576000,466.8299865722656
1711304179.565019,1580000,440.8699951171875
1711304182.1838815,1584000,395.1499938964844
1711304185.2095895,1588000,387.69000244140625
1711304188.8787844,1592000,399.1499938964844
1711304192.1709826,1596000,358.5299987792969
1711304195.2143233,1600000,344.1499938964844
1711304202.0433934,1608000,322.5799865722656
1711304205.952353,1612000,337.2900085449219
1711304212.9504063,1620000,352.989990234375
1711304230.6245987,1636000,389.1000061035156
1711304234.9830267,1640000,400.75
1711304246.5569022,1652000,474.04998779296875
1711304249.4159656,1656000,454.3699951171875
1711304252.994122,1660000,439.4599914550781
1711304256.1315758,1664000,445.29998779296875
1711304267.3301356,1676000,413.4700012207031
1711304277.5182507,1688000,350.7699890136719
1711304280.7448626,1692000,368.7799987792969
1711304291.712529,1704000,385.5400085449219
1711304295.7592824,1708000,379.55999755859375
1711304307.8836455,1724000,359.7099914550781
1711304312.0769255,1728000,376.4800109863281
1711304321.7151651,1740000,368.04998779296875
1711304325.1320283,1744000,382.1199951171875
1711304329.0386233,1748000,372.3399963378906
1711304331.8826282,1752000,365.2300109863281
1711304334.5677376,1756000,376.7799987792969
1711304337.877646,1760000,376.0799865722656
1711304342.6117158,1764000,360.5899963378906
1711304346.7970657,1768000,372.1700134277344
1711304351.6432922,1776000,333.2200012207031
1711304354.4230218,1780000,332.79998779296875
1711304357.5922358,1784000,323.5899963378906
1711304361.8677266,1788000,351.92999267578125
1711304375.4143527,1804000,353.1000061035156
1711304379.1317384,1808000,371.2300109863281
1711304382.1777112,1812000,374.7900085449219
1711304385.2610853,1816000,381.5400085449219
1711304387.9794858,1820000,382.6099853515625
1711304393.3740425,1828000,355.6700134277344
1711304400.0382502,1836000,348.95001220703125
1711304408.8546827,1844000,354.3800048828125
1711304412.4316394,1848000,366.57000732421875
1711304425.20633,1860000,404.3900146484375
1711304429.3769476,1864000,406.92999267578125
1711304433.4699113,1868000,423.989990234375
1711304442.070892,1876000,466.7099914550781
1711304449.1143937,1884000,470.7799987792969
1711304463.3193362,1900000,440.3599853515625
1711304466.5941205,1904000,421.95001220703125
1711304475.9397933,1916000,355.1700134277344
1711304479.7021875,1920000,347.6700134277344
1711304483.6172698,1924000,387.3599853515625
1711304487.3046334,1928000,379.2799987792969
1711304490.7167487,1932000,373.5899963378906
1711304494.912165,1936000,383.4800109863281
1711304500.0434806,1940000,393.7200012207031
1711304508.0531018,1948000,421.0400085449219
1711304510.849071,1952000,413.7300109863281
1711304515.2765758,1956000,408.80999755859375
1711304519.084157,1960000,431.0400085449219
1711304528.0158052,1968000,428.0
1711304536.846778,1980000,358.4100036621094
1711304555.1748233,1996000,370.2799987792969
1711304567.3242877,2008000,365.2799987792969
1711304571.051764,2012000,400.45001220703125
1711304574.1715207,2016000,402.5199890136719
1711304583.0731351,2028000,388.8800048828125
1711304590.2027228,2036000,385.1000061035156
1711304594.2236705,2040000,370.0199890136719
1711304598.3523302,2044000,378.3500061035156
1711304602.5897093,2048000,376.54998779296875
1711304606.6801822,2052000,381.94000244140625
1711304610.524949,2056000,398.6400146484375
1711304614.169362,2060000,398.4700012207031
1711304626.1105263,2072000,443.1600036621094
1711304630.1426692,2076000,461.67999267578125
1711304633.4679694,2080000,456.8599853515625
1711304637.009276,2084000,477.4100036621094
1711304646.145573,2096000,462.79998779296875
1711304667.637194,2124000,371.0400085449219
1711304678.2241948,2136000,391.2900085449219
1711304682.205861,2140000,392.010009765625
1711304690.7192202,2148000,411.32000732421875
1711304695.8851979,2152000,442.80999755859375
1711304699.7238455,2156000,465.30999755859375
1711304703.4432132,2160000,477.7699890136719
1711304707.5781832,2164000,490.82000732421875
1711304715.4195116,2172000,508.5799865722656
1711304721.1613097,2176000,538.6900024414062
1711304725.1519358,2180000,544.469970703125
1711304733.7377658,2188000,564.260009765625
1711304739.1635878,2192000,578.8800048828125
1711304748.7673042,2204000,595.9400024414062
1711304755.150133,2212000,542.030029296875
1711304762.8457932,2220000,526.9299926757812
1711304766.8102465,2224000,532.52001953125
1711304771.1023726,2228000,527.0599975585938
1711304793.896306,2252000,499.2799987792969
1711304797.7477696,2256000,496.80999755859375
1711304802.4850967,2260000,520.0
1711304818.6331394,2276000,531.6400146484375
1711304828.9613378,2288000,504.4100036621094
1711304835.5599294,2296000,522.2999877929688
1711304845.9206216,2308000,471.7099914550781
1711304862.2006757,2324000,448.20001220703125
1711304877.9404852,2340000,462.1000061035156
1711304882.3616035,2344000,464.1000061035156
1711304884.967493,2348000,470.3399963378906
1711304890.8352535,2356000,468.8999938964844
1711304896.5003572,2364000,455.4599914550781
1711304899.597078,2368000,445.9700012207031
1711304901.8284168,2372000,413.2099914550781
1711304908.6471376,2380000,402.30999755859375
1711304913.7350016,2388000,376.6099853515625
1711304916.5539553,2392000,359.9800109863281
1711304919.1264734,2396000,351.7799987792969
1711304921.6170814,2400000,343.3500061035156
1711304928.7198968,2408000,355.7200012207031
1711304931.7986586,2412000,356.2200012207031
1711304935.3663318,2416000,352.2799987792969
1711304942.1594296,2424000,391.6499938964844
1711304950.8292105,2436000,402.0799865722656
1711304957.5303202,2444000,420.0199890136719
1711304966.127388,2456000,397.75
1711304968.5264335,2460000,376.760009765625
