#{"t_start": 1711315900.2240603, "env_id": "LunarLander-v2"}
r,l,t
-285.240313,99,7.840986
-206.909268,75,7.915601
-98.802867,71,7.985045
-346.873817,107,8.094571
-204.790569,118,8.207382
-254.673376,127,8.33311
-145.637218,60,8.386835
-157.614655,105,8.500802
-134.808215,96,8.590064
-144.041189,71,8.65723
-114.662074,78,8.731618
-435.138771,99,8.835755
-151.348349,70,8.908461
-67.148555,68,8.971479
-114.910722,84,9.049224
-52.07375,64,9.108445
-238.549916,112,9.213322
-201.880504,118,9.325556
-135.788857,110,9.451177
-336.213294,130,9.57059
-332.397205,92,9.656809
-339.596959,97,9.750954
-142.517809,84,9.829079
-195.994929,108,9.934471
-347.733188,84,10.019455
-261.088901,93,10.113665
-168.685051,60,10.16677
-321.029225,113,10.274374
-211.251246,77,10.407647
-332.164945,82,11.445874
-335.894814,92,12.671995
-308.20698,98,14.00259
-126.163357,111,15.448889
-317.373755,108,16.885553
-196.924048,112,18.372226
-91.923499,86,19.532912
-227.944633,71,20.514312
-138.23229,86,21.639843
-296.636948,103,23.046185
-180.353929,91,24.279143
-288.773474,110,25.755397
-264.054486,78,26.828106
-102.65417,59,27.610755
-117.020863,107,29.060546
-79.280375,118,30.746047
-77.423797,66,31.608988
-99.198652,94,32.90465
-133.468496,108,34.370888
-96.33698,79,35.398063
-550.59305,116,36.963575
-286.130968,93,38.267548
-251.879226,68,39.217104
-71.308182,72,40.197941
-165.739697,99,41.525421
-205.596084,89,42.760187
-50.409996,68,43.665383
-170.329035,107,45.089983
-153.614376,61,45.944805
-83.176138,76,47.018794
-120.0912,66,47.926601
-121.175229,89,49.106035
-126.453705,110,50.644084
-73.959254,84,51.802684
-184.292088,143,53.736133
-354.047632,96,55.040737
-150.577406,98,56.416646
-48.36568,64,57.286622
-63.682191,63,58.145702
-96.638307,72,59.11196
-412.869026,104,60.569887
-126.884171,111,62.079797
-179.752811,107,63.546703
-222.193168,109,65.070476
-129.259119,107,66.503041
-144.633156,87,67.712838
-100.842326,97,69.047043
-108.340453,112,70.575258
-221.239539,114,72.138677
-381.889118,107,73.593371
-105.464886,108,75.062958
-151.777046,73,76.066226
-225.47428,68,76.991142
-273.898661,103,78.392367
-106.457658,102,79.758392
-242.510853,81,80.839019
-299.918647,94,82.146721
-116.365057,111,83.658401
-181.712906,78,84.681899
-184.197635,111,86.187739
-259.807434,105,87.579937
-105.335705,120,89.196356
-77.759833,62,90.055321
-195.4075,85,91.18675
-38.345121,154,93.26904
-127.261062,74,94.298176
-94.645797,92,95.528311
-150.376753,96,96.848639
-75.90616,125,98.525355
-106.090578,80,99.625433
-143.901211,82,100.746847
-200.819703,103,102.106222
-128.084663,104,103.503426
-506.671668,84,104.638976
-32.776943,80,105.728211
-202.434427,95,107.009919
-134.363044,87,108.235769
-67.046996,74,109.195416
-64.664918,120,110.828031
-91.123097,64,111.700314
-62.96234,85,112.88879
-235.251049,107,114.304999
-53.67573,81,115.428831
-329.308022,108,116.876673
-100.701079,72,117.839992
-115.920532,100,119.223457
-119.392052,128,120.94366
-9.270437,141,122.828765
-154.716894,120,124.44686
-59.560567,65,125.311828
-85.589447,79,126.393696
-110.933924,105,127.787767
-85.666104,54,128.549079
-61.282078,63,129.36792
-135.626509,79,130.487873
-117.107738,82,131.640325
-502.330313,101,133.001829
-109.598529,81,134.096482
-174.561188,116,135.664128
-218.25891,67,136.610947
-127.114287,80,137.729484
-107.972345,76,138.763005
-120.363434,75,139.793151
-76.028882,103,141.149425
-84.522452,68,142.064934
-78.853242,87,143.260737
-127.539947,96,144.625416
-18.634889,134,146.54492
-107.102229,68,147.462911
-293.168326,122,149.100294
-123.259007,111,150.618589
-100.529662,85,151.813081
-53.505334,80,152.910034
-109.74742,101,154.277752
-112.77571,78,155.364379
-174.411534,116,156.94813
-189.048608,100,158.306481
-72.449411,93,159.573535
-316.892389,105,161.007865
-72.9612,67,161.952146
-93.442818,85,163.143447
-89.723855,138,165.063108
-91.736316,105,166.496913
-114.18553,82,167.654146
-96.094875,80,168.772159
-303.31035,129,170.544123
-107.324853,104,171.974103
-84.974246,79,173.068587
-94.878885,99,174.408216
-119.79381,57,175.244727
-90.397007,120,176.928515
-99.189044,91,178.1384
-62.586787,72,179.130853
-126.267698,74,180.175674
-84.216412,65,181.064937
-184.706204,83,182.238648
-154.370789,100,183.629571
-116.389392,71,184.65414
-94.933447,71,185.62075
-69.93709,111,187.216584
-95.018252,103,188.703713
-82.46421,68,189.689697
-85.668985,69,190.680878
-212.559323,95,192.049714
-155.691057,119,193.796019
-351.371805,137,195.797514
-77.933126,80,196.975243
-175.350692,145,199.121631
-51.59362,63,200.063251
-116.762478,69,201.069441
-96.736095,80,202.276197
0.519442,74,203.4147
-90.768068,80,204.600681
-75.628697,83,205.919117
-92.233098,71,207.075611
-86.85949,120,208.876524
-80.471238,106,210.56556
-90.249496,92,211.96875
-97.054319,94,213.350864
-95.638372,68,214.400443
-146.156545,76,215.556808
-124.042764,92,216.964489
-192.610952,82,218.269216
-75.678473,120,220.098421
-80.145808,83,221.317232
-103.92299,99,222.887457
-91.111636,112,224.596367
-63.502266,62,225.556268
-106.099882,76,226.701377
-218.754067,141,228.875413
-117.541633,105,230.457817
-196.561978,162,232.969722
-92.288735,92,234.446283
-63.502363,83,235.71753
-182.169132,111,237.500176
-127.999395,118,239.330773
-197.391221,114,241.037518
-88.366319,66,242.097231
-102.292767,86,243.379605
-55.954012,72,244.481323
-114.982779,82,245.764376
-112.881532,79,246.934648
-140.104138,89,248.326495
-96.815246,93,249.757607
-126.719479,115,251.54791
-105.064957,112,253.245004
-196.520006,107,254.828002
-58.952657,69,255.923826
-43.092156,107,257.548527
-52.388461,89,258.954438
-61.586534,136,261.071089
-103.309778,63,261.985954
-103.418408,89,263.41008
-105.893221,106,265.062881
-106.838477,90,266.484802
-191.06015,118,268.271964
-88.716931,75,269.445538
-74.013249,86,270.729848
-77.551224,92,272.153997
-111.906909,97,273.680143
-23.064555,90,275.021256
-132.978278,93,276.443624
-21.909477,74,277.61165
-104.613168,106,279.216163
-69.836392,101,280.82441
-82.486614,92,282.24377
-122.027603,100,283.783957
-75.778995,131,285.75427
-119.146822,84,287.042178
-102.270315,60,287.9711
-73.740779,72,289.097559
-81.089432,94,290.580134
-59.656202,111,292.299746
-30.897737,123,294.146928
-127.847536,64,295.146956
-108.006302,68,296.179207
-123.292134,98,297.712173
-79.656888,59,298.657719
-74.593202,124,300.607958
-129.442376,122,302.414923
-74.672766,67,303.444944
-54.016222,116,305.202946
-68.221905,78,306.369385
-47.065889,81,307.640612
-102.43455,102,309.19332
-85.757225,93,310.6367
-25.931625,81,311.940609
-105.894502,77,313.109221
-278.751858,132,315.149137
-81.524052,66,316.139181
-46.289438,62,317.114234
-84.108776,70,318.17834
-134.195832,115,319.960603
-92.675424,137,322.036043
-92.567005,80,323.25667
-77.69388,103,324.856999
-135.545663,112,326.617922
-65.914459,62,327.591206
-79.812293,101,329.125412
-86.871136,121,330.94687
-65.438978,117,332.709168
-119.038189,114,334.46641
-79.293089,77,335.706933
-101.620323,97,337.168994
-214.420664,118,339.010194
-123.719658,128,340.966954
-21.416147,73,342.072916
-146.904857,69,343.10621
-56.882927,97,344.620402
-138.073278,97,346.086786
-133.003967,101,347.66241
-109.811332,93,349.138181
-154.628576,103,350.751766
-44.05157,70,351.849102
-327.058874,92,353.263138
-103.646592,95,354.705077
-108.602797,93,356.19352
-118.888293,63,357.132459
-252.265545,102,358.739906
-98.90705,112,360.454817
-68.060382,72,361.558527
-126.012555,98,363.102476
-176.344693,71,364.21619
-103.300875,91,365.634259
-121.697887,89,366.999465
-93.296258,90,368.413358
-57.527639,70,369.453888
-76.23886,88,370.792272
-73.711601,75,371.955733
-88.46609,105,373.59015
-264.215924,117,375.361006
-164.714934,108,377.016248
-92.633393,72,378.10914
-52.621667,110,379.813235
-104.577605,104,381.428766
-61.831044,96,382.906144
-97.04543,76,384.063362
-243.269857,123,385.996674
-134.185438,84,387.286497
-158.500486,121,389.169466
-77.002276,99,390.697822
-75.460299,76,391.859951
-325.134126,108,393.499152
-142.950229,95,394.915123
-74.725121,64,395.908873
-66.704087,72,397.026513
-103.310978,57,397.944293
-61.234078,82,399.175166
-79.263843,101,400.715216
-58.139284,70,401.823579
-247.084992,74,402.957471
-116.805637,100,404.508412
-82.470365,96,405.987434
-54.789098,74,407.148672
-98.294179,138,409.229447
-122.886816,89,410.642493
-68.218837,119,412.498923
-97.904269,104,414.111662
-32.286623,74,415.265175
-88.868162,63,416.280675
-69.958459,109,418.043647
-67.364269,81,419.282618
-119.326488,92,420.694645
-84.546403,110,422.419209
-187.966998,129,424.380614
-100.517287,95,425.854724
-78.384575,119,427.654639
-148.608144,60,428.578775
-78.375523,89,430.000796
-121.163474,121,431.840586
-114.524012,95,433.308571
-138.584458,85,434.634185
-87.722404,77,435.798206
-81.656657,70,436.888738
-53.206373,111,438.548037
-72.874653,84,439.891906
-54.949058,62,440.911398
-96.36987,126,442.800819
-64.80578,123,444.691938
-84.932984,70,445.787364
-119.538791,61,446.729566
-182.809537,84,448.024199
-129.116152,99,449.602548
-123.497514,102,451.15061
-270.353557,117,452.965977
-97.248437,88,454.313722
-136.951877,111,456.035492
-53.449088,63,457.014086
-100.28834,86,458.304688
26.053863,86,459.649395
-71.139001,65,460.62712
-111.15704,85,461.908754
-107.60665,91,463.338982
-59.150634,87,464.714241
-95.697491,59,465.641126
-165.336726,106,467.247685
-65.129951,131,469.273299
-108.863676,84,470.596868
-82.890352,67,471.639902
-76.457871,145,473.859981
-148.918859,62,474.803948
-119.368605,82,476.095463
-182.174008,101,477.633857
-112.566021,88,478.97197
-118.985527,97,480.5385
-70.783635,112,482.277617
-126.752913,95,483.761846
-54.283142,70,484.877577
-40.554366,109,486.525111
-99.423805,78,487.736371
-59.527651,109,489.472617
-91.428417,70,490.520098
-56.500446,96,491.993977
-69.166002,107,493.755888
-165.078108,117,495.549619
-172.120074,79,496.820868
-83.730905,122,498.674964
-52.035675,73,499.828373
-51.274248,74,500.938839
-31.804257,81,502.181892
-104.896776,91,503.618297
-73.210983,71,504.751301
-141.732934,98,506.241311
-81.390172,79,507.489529
-121.163064,121,509.350533
-18.431707,97,510.911396
-76.216602,66,511.948452
-216.186456,118,513.806889
-113.858654,77,515.03391
-74.729682,67,516.092794
-89.094716,101,517.6486
-94.829775,74,518.765543
-121.718084,91,520.20845
-88.77639,87,521.560919
-51.556442,75,522.732013
-55.439045,69,523.794194
-45.049318,75,524.976907
-48.895743,83,526.221946
-68.872748,79,527.47966
-94.151043,104,529.071335
-116.505546,71,530.186898
-38.092233,76,531.376271
-32.681541,62,532.322736
-41.707538,68,533.372133
-96.906314,97,534.906047
-52.597809,67,535.918708
-85.651455,79,537.154641
-103.559289,77,538.345347
-54.948868,99,539.910613
-125.215386,80,541.143723
-19.951731,69,542.195857
-68.397324,88,543.591008
-80.93413,73,544.793998
-106.187109,87,546.128174
-11.304971,95,547.619872
-114.829983,92,549.044192
-92.876927,83,550.338219
-104.725018,86,551.648236
-102.313588,96,553.139052
-36.615535,69,554.28481
-77.191967,114,556.077217
-103.163413,117,557.881053
-118.939616,97,559.451923
-25.321445,85,560.785417
1.307544,72,561.907366
-92.156105,99,563.472268
-23.858739,118,565.303305
-101.210802,72,566.41561
-113.196495,137,568.544671
-77.63483,70,569.665372
-62.073376,61,570.590472
-110.858123,95,572.065626
-44.331195,88,573.43656
-65.718388,67,574.512487
-74.075867,67,575.526879
-98.584446,80,576.804004
-70.121,121,578.734422
-90.581162,120,580.608457
-115.75067,134,582.678382
-77.016604,107,584.38533
-132.714113,89,585.833575
-91.60924,62,586.836349
-116.26395,108,588.579932
-60.926071,66,589.602059
-69.587426,78,590.849617
-218.609152,105,592.522578
-97.363277,105,594.126008
-75.914367,67,595.197031
-172.334299,100,596.757534
-88.624744,82,598.026111
-125.158357,100,599.589501
-88.145051,89,601.027764
-105.927904,79,602.235928
-70.65656,94,603.733055
-72.485908,92,605.176528
-102.913532,107,606.874297
-102.407292,83,608.117698
-49.967925,77,609.377311
-94.243416,57,610.241842
-61.545971,111,612.003151
-60.231758,117,613.802265
-92.404601,88,615.166595
-73.06356,90,616.517189
-193.081275,84,617.827456
-99.409888,64,618.814513
-126.427904,79,620.066987
-182.06636,123,622.004308
-96.926318,75,623.175128
-41.607257,79,624.366322
-118.075474,105,626.061285
-146.21966,95,627.503201
-73.806726,79,628.78595
-38.222488,59,629.711939
-70.880504,95,631.209416
-55.766788,75,632.332815
-146.830933,67,633.416775
-88.830158,70,634.534316
-78.514576,110,636.213766
-48.974168,75,637.405898
-79.953776,96,638.910104
-92.531258,118,640.74288
-58.437248,73,641.929682
-80.59996,68,643.003533
-108.785631,61,643.940824
-71.31152,100,645.534364
-48.99282,70,646.607343
-67.821069,63,647.623703
-102.334721,79,648.878017
-28.746331,132,651.002952
-41.927022,115,652.86566
-95.100325,100,654.442416
-95.940474,95,655.960421
-78.707618,77,657.289752
-67.149174,66,658.390975
-132.017174,91,659.894518
-37.203944,70,660.959879
-51.914798,135,663.08294
-126.091119,81,664.331124
-110.755531,117,666.193217
-59.010484,67,667.195041
-62.068586,82,668.545856
-60.42022,99,670.115568
-28.721425,74,671.253202
-322.854332,95,672.79254
-100.43749,86,674.106187
-41.637888,104,675.725414
-8.250138,79,676.985393
-99.991725,107,678.670623
-99.382757,118,680.502661
-66.263856,99,682.113028
-127.034267,59,683.047253
-41.858743,101,684.657
-76.313966,94,686.174505
-71.576423,105,687.835064
-44.906447,72,688.954472
-54.175547,76,690.16408
-98.253722,85,691.492226
-102.893813,105,693.127963
-83.785169,93,694.615159
-81.165118,83,695.868258
-143.67745,119,697.813408
-15.790197,72,698.985786
-54.873807,88,700.399645
-83.350813,58,701.336878
-101.84341,60,702.314854
-94.593262,86,703.633425
-67.983634,84,704.945747
-53.837919,83,706.246876
-55.391873,82,707.496212
-52.327226,69,708.632524
-83.277095,91,710.049062
-35.77185,76,711.250524
-83.830897,94,712.738641
-86.09505,130,714.767267
-42.687213,125,716.819913
-5.210767,142,719.009617
-60.312732,114,720.86397
-25.640271,81,722.102368
-21.831721,136,724.225368
-65.342275,110,725.915511
-176.083252,96,727.444555
-39.866676,74,728.641528
-188.387861,148,730.956401
-142.654169,95,732.525788
-31.360039,70,733.607712
-213.194599,121,735.494544
-95.672952,73,736.702283
-56.349315,112,738.454426
-36.231959,136,740.589676
-23.923647,120,742.485885
-74.583911,130,744.510265
-46.881344,80,745.761027
-86.886367,64,746.783732
-64.41105,84,748.194074
-85.193344,67,749.273625
-112.185597,115,751.081385
-50.286587,87,752.402668
-99.122844,99,754.021587
-54.590997,85,755.34232
-112.344299,113,757.192273
-61.746198,94,758.637351
-91.141729,97,760.135999
-101.443581,64,761.163562
-66.377725,99,762.763355
-34.187323,128,764.810023
-84.671872,97,766.319941
-43.413481,125,768.385997
-113.025959,86,769.697272
-57.052399,93,771.162552
-27.566893,74,772.393251
-111.86266,90,773.842025
-77.202923,77,775.130329
-124.654998,74,776.252935
-75.553105,149,778.613193
-78.882511,75,779.839789
-69.568091,65,780.86017
-93.17167,105,782.568248
-56.897935,123,784.488903
-61.061276,77,785.80515
-78.853974,84,787.111872
-77.670943,123,788.975579
-48.26201,80,790.237168
-114.192449,92,791.689471
-90.797336,95,793.224158
-36.372168,67,794.297451
-89.927312,98,795.877994
-48.517682,104,797.522478
-82.677832,67,798.587535
-45.144156,80,799.84231
-45.841231,102,801.482644
-26.995196,103,803.04823
-61.925193,117,804.932014
-45.054701,118,806.764156
-63.944396,67,807.818741
-99.967814,83,809.140522
-139.69318,84,810.449752
-81.008711,96,811.98427
-58.299464,121,813.86916
-68.473177,98,815.376148
-9.845471,73,816.556272
-83.689685,72,817.693577
-77.829765,76,818.909973
-107.053907,90,820.295314
-45.739815,64,821.291247
-35.509886,100,822.867643
-72.087984,111,824.631945
-44.129074,134,826.726797
-150.633642,274,831.135381
-91.520518,69,832.200768
-82.665023,113,833.946666
-84.785703,129,836.044268
-68.111858,96,837.566817
-16.734137,124,839.517886
-111.903426,68,840.565965
-59.384663,73,841.70275
-108.671955,86,843.043575
-128.190865,71,844.159988
-37.015321,82,845.476528
-47.609457,99,846.987871
-66.851709,99,848.56671
-70.180956,105,850.248365
-46.19011,87,851.623132
-58.668419,82,852.945023
-91.400408,86,854.294307
-32.341502,83,855.629219
-236.547401,118,857.465067
-44.628102,117,859.365268
-70.285862,97,860.92162
-30.758947,108,862.637482
-82.492413,112,864.399518
-117.847447,102,865.986097
-74.957632,111,867.795644
-59.215915,71,868.938015
-39.451409,101,870.539164
-203.777202,127,872.561313
-62.771716,86,873.913924
-52.68002,96,875.462387
-81.94695,109,877.231295
-34.600373,109,878.955256
-45.473405,91,880.446275
-63.123656,102,882.010177
-78.395694,69,883.113244
-105.539503,81,884.469096
-34.6602,83,885.756698
-39.061184,76,886.979751
-98.389059,95,888.548565
-21.896857,114,890.528039
-65.242384,122,892.565305
-53.070585,112,894.513007
-178.821498,112,896.488449
-49.599204,101,898.260997
-45.992817,77,899.509379
-85.638473,83,900.785964
-42.641248,67,901.850638
-93.059826,100,903.421645
-19.489641,121,905.342841
-38.898637,120,907.25543
-10.856092,78,908.57603
23.911339,113,910.375361
-80.526371,75,911.574414
-60.724609,74,912.743501
-91.55719,74,913.942379
-95.692831,71,915.086059
-86.647417,72,916.239889
-52.646719,103,917.825255
-67.533041,137,920.038897
-35.509912,84,921.358177
-50.283275,80,922.604945
-94.05193,86,923.939456
-13.168813,80,925.198583
-75.322735,105,926.854638
-75.342464,98,928.440915
-72.676554,119,930.343021
-85.088042,103,931.936044
-77.250533,77,933.225617
-62.66458,109,934.932676
-47.666583,77,936.130504
13.747717,112,937.883837
-40.770485,77,939.093563
-34.87988,74,940.277397
-89.027848,70,941.385801
-55.481857,122,943.431692
-81.889537,110,945.134653
-88.834431,100,946.695326
-50.342882,75,947.903547
-36.088549,70,949.032352
-64.669953,98,950.531579
-38.777255,68,951.600105
-142.981605,118,953.4845
-63.871465,66,954.488206
-78.806581,95,955.991178
-99.840392,116,957.804142
-68.561591,81,959.074907
-26.017437,110,960.826844
-39.435295,77,962.018246
-60.131854,74,963.183471
-79.094924,84,964.492428
-58.705437,71,965.627406
-38.953859,103,967.249886
-116.325028,76,968.43916
-109.724216,125,970.383246
-31.511183,90,971.874479
-92.749062,79,973.082386
-55.515868,67,974.170092
-26.533053,119,976.052155
-138.109179,69,977.116854
-24.706503,138,979.418104
-34.985738,89,980.795855
-72.242392,94,982.276436
-122.802851,105,983.965754
-61.656351,87,985.275458
-17.256692,80,986.56498
-63.499155,73,987.772618
-69.449292,94,989.283976
-5.443791,118,991.15863
-57.934888,105,992.804966
-82.548485,90,994.183103
-51.957407,119,996.072731
-41.204938,138,998.27502
-73.111871,72,999.420105
-59.840425,86,1000.748236
-110.461993,92,1002.22204
-55.229791,110,1003.997776
-119.985774,99,1005.500548
-61.972908,72,1006.651872
-63.103964,83,1007.975498
-25.458728,124,1009.925523
-81.649956,61,1010.890448
-73.345695,92,1012.365671
-78.219531,117,1014.244915
-46.599202,105,1015.903378
-31.455499,152,1018.322079
-68.941775,79,1019.599023
-27.034653,75,1020.771688
-226.027624,109,1022.543633
-14.345844,106,1024.16636
-132.293785,93,1025.639611
-119.885644,107,1027.353928
-228.882614,122,1029.30835
-24.254729,82,1030.572216
-4.159551,75,1031.758308
-56.543862,83,1033.075592
-88.112326,78,1034.274107
-55.892762,78,1035.530598
-15.15047,120,1037.423328
-31.742088,72,1038.569521
-119.729284,105,1040.238442
-95.851821,87,1041.631033
-64.920142,87,1042.936406
-52.883907,98,1044.521065
-98.618455,87,1045.899221
-210.272998,712,1057.637075
11.406423,116,1059.508083
-61.047026,106,1061.202377
-82.215487,129,1063.225949
-148.793143,143,1065.487928
-66.646037,97,1067.007407
-246.657617,74,1068.352525
-10.182765,112,1070.146128
-55.887963,110,1071.838587
-67.456897,95,1073.336873
-61.30521,121,1075.217448
-165.897818,114,1077.045511
-39.131754,89,1078.430213
-122.024585,97,1079.93983
-110.78181,88,1081.307112
-105.218453,110,1083.10692
-156.573471,108,1084.859689
-40.488925,102,1086.452863
-149.378236,130,1088.559525
-130.936362,105,1090.225869
-46.712696,84,1091.542904
-85.618536,91,1092.984685
-72.61013,83,1094.293337
-55.399737,116,1096.108958
-153.214411,99,1097.657084
-104.207958,132,1099.813416
-92.055641,79,1101.091715
-5.860825,71,1102.217106
-73.558202,67,1103.285357
-74.467598,121,1105.173097
-78.396514,116,1107.01746
-52.780424,74,1108.15465
-92.145404,78,1109.397128
-147.511195,132,1111.46838
-75.706279,104,1113.097416
-92.044008,70,1114.170083
-66.689905,104,1115.795575
-68.245912,63,1116.794981
-85.417993,81,1118.063765
-82.386811,70,1119.209315
-24.857627,81,1120.477961
-88.293614,86,1121.836073
-51.733083,68,1122.90015
-84.782906,86,1124.210628
-60.818739,92,1125.651338
-108.482629,121,1127.556011
-62.793487,76,1128.759836
-235.22307,104,1130.386401
-71.166531,108,1132.127696
-74.433003,80,1133.382685
-47.241194,134,1135.552096
-65.114909,88,1136.926227
-49.789755,83,1138.272439
-64.261707,108,1140.006034
-71.039396,84,1141.331842
-66.920799,118,1143.202015
-56.014601,106,1144.954505
-59.427524,84,1146.331009
-73.557197,77,1147.559811
-69.865422,72,1148.708551
-80.118956,110,1150.431431
-114.099614,94,1151.9241
-75.032978,76,1153.114398
-41.515801,91,1154.602767
-20.127744,82,1155.897854
-48.4464,77,1157.103996
-33.839969,72,1158.234451
-21.367955,106,1159.949398
-48.950795,66,1160.96659
-28.91459,69,1162.119272
-29.65616,66,1163.122473
-101.261529,101,1164.708214
-29.121999,103,1166.335556
-55.966677,88,1167.719554
-22.742843,64,1168.718849
-88.08552,78,1169.972409
-83.248633,112,1171.744695
-13.727442,83,1172.992536
-99.650079,103,1174.625405
-111.065574,93,1176.11368
-109.233299,74,1177.33604
-198.398124,96,1178.838467
-137.194758,124,1180.803385
-108.505622,59,1181.744508
-91.645284,98,1183.263561
-89.419082,102,1184.884273
-105.197768,70,1185.961262
-76.670326,90,1187.405911
-98.708109,99,1188.999953
-103.208967,103,1190.655063
-106.93633,64,1191.679009
-99.426772,98,1193.287786
-176.512376,85,1194.610703
-62.063437,77,1195.807441
-124.513229,86,1197.215221
-69.428437,75,1198.370393
-49.895576,89,1199.821515
-8.340288,70,1200.906314
-85.164996,95,1202.419734
-69.938844,65,1203.433312
-23.007925,164,1206.047131
-14.168794,125,1208.03995
-49.456241,67,1209.171319
-85.55149,92,1210.685459
2.932551,120,1212.663865
-51.612631,109,1214.451558
-31.099354,140,1216.811495
-19.392643,81,1218.231758
1.41963,101,1219.976897
-24.280823,76,1221.30246
-26.482613,87,1222.811353
-81.539606,100,1224.414629
-35.608496,109,1226.224792
-47.29607,68,1227.379462
-60.647653,85,1228.832526
-46.363429,87,1230.361007
-17.029432,117,1232.376909
-27.507356,76,1233.739207
-69.868815,97,1235.437045
-63.286047,97,1237.238966
-39.593008,108,1238.996468
-1.669738,142,1241.250313
-43.841853,69,1242.314732
-23.835031,80,1243.594356
-25.811417,74,1244.818995
-76.020817,90,1246.243409
-30.927283,113,1248.085499
-46.259847,157,1250.582235
-5.410192,79,1251.864776
-42.061954,97,1253.399826
-35.393613,87,1254.823216
-58.50731,133,1257.000117
-48.034258,101,1258.591018
-32.823215,81,1259.919517
-5.273591,122,1261.907067
-15.183033,79,1263.187047
-29.106601,91,1264.579467
-35.486074,118,1266.485585
-59.605931,108,1268.228281
-33.326044,65,1269.283126
-38.312678,72,1270.46013
-51.444517,87,1271.908559
-51.139335,85,1273.254135
-73.22718,115,1275.133916
-47.588935,106,1276.819499
4.129033,148,1279.160099
-4.874997,90,1280.636578
-15.986801,127,1282.654059
-10.122944,70,1283.721455
-21.84221,92,1285.170374
-59.125712,98,1286.75228
-75.649603,75,1287.889366
-199.812495,104,1289.567653
-40.083877,143,1291.916611
-26.837474,147,1294.276796
-61.174344,74,1295.424722
-59.186093,89,1296.919869
-48.715638,84,1298.238536
-118.513813,103,1299.834028
-22.516141,93,1301.392935
-31.23803,125,1303.393013
-94.920661,133,1305.495229
-42.138435,75,1306.727084
-29.302109,93,1308.286535
-26.600685,82,1309.681626
-50.042694,101,1311.268783
-68.512907,86,1312.611918
-34.27883,69,1313.774115
-41.552179,86,1315.103244
-53.500245,81,1316.38588
-74.197366,142,1318.703835
-43.587867,79,1319.97775
-101.45939,94,1321.430237
-13.624381,78,1322.697084
-75.090203,104,1324.379996
-28.39275,91,1325.768304
-53.564102,78,1327.076562
-47.517688,68,1328.19978
-47.000074,70,1329.298721
-22.822271,82,1330.637453
-56.989052,93,1332.155969
-49.584758,67,1333.222447
-109.368525,117,1335.074932
-24.957347,101,1336.640968
-78.7237,111,1338.434039
-22.536876,74,1339.665098
-32.862217,69,1340.758615
-90.678647,101,1342.389058
-82.676054,113,1344.232616
-62.975152,86,1345.632355
-81.403766,79,1346.900003
-37.534325,123,1348.814142
-52.389581,129,1350.918651
-30.292345,66,1351.942655
-53.124643,103,1353.598492
-25.345972,91,1355.072565
-27.967637,124,1357.059888
-65.958732,122,1358.975613
-82.4914,103,1360.644431
-83.561712,211,1364.094881
2.995881,87,1365.451286
-89.47518,116,1367.304157
-111.602553,110,1369.199218
-41.413415,70,1370.294549
-121.457181,129,1372.431396
-161.433987,135,1374.571458
-55.371856,75,1375.780417
-52.87646,79,1377.093387
-79.027266,101,1378.700807
-25.642817,84,1380.107783
