#{"t_start": 1711315900.225238, "env_id": "LunarLander-v2"}
r,l,t
-72.907152,85,676.302101
-72.941431,97,677.848714
-90.558867,107,679.491914
-105.208115,85,680.88738
-77.072617,124,682.85695
-34.516689,116,684.716402
-91.427344,77,685.92563
-147.251746,93,687.386124
-131.099634,91,688.826879
-82.518039,92,690.293981
-80.77489,68,691.357019
-60.507594,85,692.688695
-61.97147,85,693.994998
-81.013145,61,694.990974
-62.318101,68,696.058568
-55.798455,88,697.454561
-97.713174,101,699.11028
-68.030316,61,700.08318
-25.443462,79,701.337593
-83.743099,109,703.065181
-16.835591,84,704.384012
-70.093795,87,705.754407
-63.60002,115,707.554832
-66.573191,66,708.569429
-53.4,109,710.300855
-71.936748,97,711.87224
-84.905256,115,713.635829
-91.811924,111,715.413964
-124.589179,91,716.881186
-223.17957,119,718.752883
-103.206866,113,720.555439
-30.740167,81,721.793178
-208.404371,96,723.28407
-73.268642,67,724.348596
-129.654319,111,726.103313
-34.964043,134,728.207583
-49.585855,75,729.393183
-99.178771,102,730.958611
-62.675435,103,732.661262
-87.656093,64,733.669782
-40.803647,185,736.571554
-41.709343,120,738.458201
-73.160789,64,739.446871
-115.666052,90,740.89909
-22.073347,77,742.094974
-85.663089,88,743.476838
-51.067504,80,744.758456
-42.183846,71,745.883323
-57.913352,106,747.569925
-40.032179,72,748.762365
-88.974022,97,750.33005
-67.323952,63,751.277893
-67.924909,90,752.729587
-111.181703,82,754.02312
-66.371457,66,755.090032
-118.680691,95,756.625175
-78.728406,100,758.193468
-53.505819,135,760.260438
-199.099292,120,762.189057
-93.95977,66,763.293593
-87.832165,97,764.809738
-55.963406,94,766.315012
-60.342651,120,768.257335
-70.805825,78,769.440152
-10.056765,136,771.611083
-98.23472,127,773.709151
-84.749907,69,774.816551
-120.971708,81,776.064533
-84.975361,121,778.041825
-114.665424,91,779.449759
-109.858082,83,780.793744
-83.00223,109,782.502237
-192.72405,76,783.719511
-70.895367,72,784.903578
-118.938724,93,786.424465
-80.493159,92,787.844968
-71.048114,110,789.541357
-75.350586,88,790.940509
-71.423464,76,792.133345
-77.180689,87,793.547274
-52.650353,98,795.057892
-123.836677,67,796.182542
-104.255901,111,797.963233
-139.782499,79,799.217495
-37.79837,95,800.666336
-58.645324,64,801.670494
-108.827444,90,803.110224
-90.47341,81,804.36912
-104.365139,71,805.49341
-101.621679,78,806.698923
-99.986356,66,807.756486
-59.512288,102,809.329158
-39.636633,100,810.908701
-23.811372,130,812.997473
-52.852678,93,814.432095
-88.51121,84,815.748704
-55.793471,113,817.512569
-95.498092,76,818.722324
-77.833869,123,820.667969
-71.350089,63,821.657696
-96.725526,71,822.803024
-14.358064,133,824.886896
-55.011859,70,825.949203
-123.947054,65,827.041101
-61.923207,99,828.577278
-65.161126,91,830.052202
-200.255799,122,832.005812
-119.004398,114,833.758367
-79.564406,113,835.541957
-73.172989,96,837.065771
-54.675756,106,838.7447
-106.185352,81,840.01125
-60.340471,77,841.182849
-82.963707,67,842.26246
-26.725096,79,843.53539
2.46293,126,845.480697
-132.068767,99,847.052232
-125.913824,97,848.569216
-39.245604,83,849.92545
-35.214781,68,850.996624
-26.628122,67,852.053169
-44.231019,68,853.143449
-75.760684,94,854.624784
-53.883044,118,856.518972
-50.081006,59,857.459909
-30.790811,72,858.596506
-71.074944,86,859.954086
-56.154931,70,861.109193
-113.110184,86,862.44555
-39.287759,69,863.514643
-46.084928,67,864.596393
-49.512711,100,866.172257
-50.286858,77,867.401079
-65.796443,101,869.061654
-93.294605,93,870.53666
-27.804396,105,872.179812
-51.788159,82,873.525962
-113.115466,86,874.881482
-38.313907,70,876.023935
-67.868678,102,877.618382
-118.034399,133,879.732784
-29.729332,92,881.196398
28.85961,1000,898.008192
-118.019249,115,899.840285
-74.38353,100,901.416282
-264.332503,131,903.481688
-50.369177,123,905.461917
-53.282441,88,906.850653
-70.247322,104,908.571301
-90.919135,80,909.867425
-44.498734,93,911.319749
-29.706256,125,913.302322
-42.491071,102,914.96218
-73.959368,81,916.240896
-64.544712,88,917.638
-74.000327,139,919.848913
-52.213077,102,921.421664
-41.13541,88,922.79247
-81.031254,78,924.060766
11.841351,78,925.263993
-134.551094,79,926.529452
-101.837686,105,928.183852
-58.300637,78,929.446761
-46.39427,115,931.218384
-131.716659,108,932.970651
-86.545982,77,934.230499
-228.479928,141,936.445056
-66.159911,76,937.629177
-69.122513,118,939.468741
-34.941355,129,941.57109
-71.296455,71,942.646711
-85.042737,129,944.818684
-30.203247,66,945.815316
-85.586464,95,947.331188
-86.149495,100,948.903021
-107.185642,83,950.208638
-25.21402,117,952.052411
-91.200199,70,953.11194
-29.251051,77,954.357758
-60.185375,101,955.928133
-85.081499,92,957.355721
-67.283717,77,958.573505
7.462367,123,960.513975
-87.208384,92,961.954163
-68.19582,82,963.244668
-96.849116,116,965.06534
-59.183755,108,966.741856
-89.742523,112,968.506198
-96.132366,101,970.112836
-28.683336,76,971.366974
-119.955942,108,973.077822
-134.385903,109,974.790267
-270.943028,109,976.486458
-36.086571,84,977.841613
-100.156469,103,979.543174
-110.421015,110,981.257668
5.274738,82,982.590534
-27.938403,69,983.653694
-75.452911,125,985.593493
-80.348544,93,987.123706
-31.608775,92,988.642612
-71.784201,69,989.717646
-10.583221,113,991.474595
-268.705778,128,993.490365
-66.881807,116,995.331193
-66.077346,77,996.507706
-44.666981,129,998.586658
-48.075623,92,1000.052494
-8.685062,74,1001.197237
-88.325741,122,1003.161713
-92.441537,82,1004.431889
-99.926178,110,1006.194409
-10.527256,79,1007.399971
-40.498559,109,1009.180373
-159.475378,128,1011.215414
-49.851973,153,1013.627475
-42.210702,84,1014.950279
-17.024802,92,1016.408674
-53.103903,105,1018.072419
-18.009538,133,1020.193594
-108.266156,88,1021.612386
-16.933432,88,1022.979473
-45.41332,81,1024.289307
-52.589257,87,1025.639174
-108.862675,102,1027.274818
-79.830794,67,1028.374865
-66.951172,79,1029.569383
-98.532844,81,1030.878157
-178.601937,121,1032.761223
-215.155177,123,1034.712579
-42.441326,70,1035.784348
-45.346146,116,1037.614094
-36.289931,76,1038.832344
-92.396448,184,1041.759279
-154.260423,106,1043.463195
-44.554689,67,1044.458452
-165.121251,104,1046.091509
-13.791222,78,1047.367122
-54.764589,68,1048.444874
-24.996655,116,1050.33617
-67.701459,110,1052.109527
-26.059715,128,1054.256256
-165.113381,94,1055.884435
-107.86353,120,1057.896834
-45.332632,69,1058.963029
-100.626912,82,1060.319004
-74.223865,108,1062.07807
-86.217284,82,1063.350243
-50.021439,84,1064.667027
-70.479523,101,1066.253473
-58.275481,97,1067.857826
-69.887305,98,1069.51666
-81.067276,73,1070.647829
-11.078903,88,1072.022981
-50.477219,112,1073.772903
-35.682773,103,1075.410779
-82.172556,93,1076.857626
-92.70147,64,1077.862194
-34.635136,102,1079.490724
-190.923461,105,1081.117956
-159.121088,133,1083.234467
-109.97182,97,1084.856829
-65.608159,100,1086.447405
-33.542087,99,1087.974499
-84.266395,83,1089.331362
-105.079387,99,1090.916408
-23.144802,119,1092.79098
-104.096303,66,1093.793066
-70.930987,63,1094.788696
-76.417133,88,1096.174209
-90.369644,67,1097.239424
-66.571298,117,1099.191568
-120.567558,121,1101.091384
-132.262881,105,1102.719213
-141.382464,98,1104.286961
-71.761692,69,1105.358125
-56.037118,94,1106.883892
-90.416636,98,1108.401525
-52.103008,119,1110.271668
-90.4774,84,1111.593353
-62.363303,126,1113.552782
-87.454112,123,1115.476227
-122.466131,103,1117.111749
-221.687415,104,1118.766786
-74.059276,79,1120.035363
-33.893857,86,1121.34185
-12.643645,91,1122.771656
-88.666555,114,1124.51853
-105.406351,126,1126.53102
-90.124656,93,1128.006818
-88.617326,85,1129.332512
-48.132821,114,1131.16467
-24.723964,114,1132.944065
-33.173731,86,1134.31625
-94.919062,71,1135.482456
-57.560593,113,1137.256936
-87.435018,98,1138.797559
-40.765218,70,1139.943234
-74.0423,109,1141.644365
-102.655105,85,1142.971895
-168.25909,133,1145.222603
-87.16423,108,1146.962419
-27.182401,100,1148.568441
-114.58784,107,1150.233926
-217.883287,106,1151.92363
-115.190984,76,1153.114001
-33.81491,79,1154.407236
-36.46351,103,1156.028863
-55.953951,94,1157.537094
-19.01947,81,1158.805748
-94.201511,77,1160.015426
-86.53098,92,1161.499162
-138.996148,102,1163.119492
-132.239345,128,1165.148584
-69.825649,116,1166.968087
-58.041626,65,1167.966168
-90.263389,87,1169.339947
-59.735494,71,1170.483346
-92.002296,105,1172.120706
-70.394895,138,1174.257248
-69.104077,99,1175.849645
-25.202926,75,1177.071008
-94.892033,67,1178.151968
-91.071772,87,1179.468286
-86.143268,82,1180.803005
-41.228875,86,1182.127515
-53.689751,98,1183.692456
-29.74044,87,1185.069531
-171.786425,105,1186.715317
-51.875018,113,1188.524406
-0.535745,91,1190.028953
-15.155341,128,1192.069087
-79.866908,89,1193.48041
-73.261512,70,1194.60798
-69.717048,72,1195.742111
-67.046284,105,1197.412067
-53.427965,93,1198.874292
-34.376703,76,1200.087671
-225.72338,102,1201.725481
-38.517411,89,1203.111952
-46.49994,70,1204.188514
-197.031963,78,1205.452354
-74.947338,76,1206.698881
-26.72663,85,1208.03448
-197.98565,134,1210.286608
-95.298054,110,1212.066369
-57.981308,68,1213.194247
-32.738182,108,1214.983974
-25.511555,123,1217.078503
-54.107785,109,1218.934093
-30.946676,78,1220.316779
53.261368,1000,1237.600148
-26.365949,91,1239.001692
-50.306038,90,1240.48732
-39.005744,75,1241.690723
-18.160767,125,1243.657183
-44.830546,98,1245.204351
-57.774437,95,1246.747036
-58.414567,72,1247.898037
-78.771756,79,1249.175166
-33.49053,145,1251.480498
-66.198285,82,1252.821114
-87.761013,86,1254.172739
-43.929465,98,1255.810724
-92.152805,105,1257.499478
-1.602984,101,1259.143062
-0.949338,78,1260.421615
-19.969587,143,1262.683448
-68.540848,75,1263.878685
-35.859293,77,1265.084533
-20.942074,98,1266.675708
-41.244261,126,1268.682271
-54.500657,114,1270.590061
-67.73447,109,1272.377045
-63.28104,108,1274.080348
-11.250343,121,1276.023626
-37.470121,110,1277.822562
-80.959247,139,1280.061786
-11.993102,93,1281.514127
-37.398207,93,1282.966568
-87.150919,107,1284.665104
-80.595187,75,1285.871326
-31.78799,97,1287.378539
-118.42364,122,1289.307425
-27.934453,91,1290.811651
-60.069733,112,1292.640689
-72.472615,80,1293.895771
-10.391055,111,1295.705902
-20.610575,90,1297.10815
-63.408817,129,1299.180073
-5.834811,91,1300.61792
-57.599925,69,1301.785501
-126.158949,157,1304.279497
-41.33398,83,1305.620729
-50.391179,68,1306.722261
-65.971117,126,1308.854135
-54.219372,113,1310.640705
-48.407604,118,1312.546408
-43.166369,108,1314.27908
-15.518649,138,1316.449945
-122.340498,223,1320.04392
-83.319024,67,1321.112231
-44.876993,89,1322.507963
-157.566289,110,1324.309987
-30.948621,69,1325.389236
-74.239269,82,1326.655056
-8.149339,70,1327.864098
24.362053,133,1330.001365
15.093109,78,1331.297599
-58.220052,91,1332.714046
-88.583805,97,1334.312978
-49.084946,72,1335.44581
-101.154094,101,1337.023156
-70.616883,116,1338.895729
-80.706797,93,1340.381087
-60.116099,104,1342.061949
2.414466,81,1343.379961
-50.948035,101,1345.05435
-13.728722,67,1346.075344
-81.159401,119,1347.983879
-70.647681,74,1349.190021
-41.482894,86,1350.539338
-92.769059,135,1352.698196
-24.219228,84,1354.050901
-18.578956,74,1355.205797
-98.110137,96,1356.741879
-66.813762,113,1358.59301
-61.057896,132,1360.711091
-80.326702,101,1362.335378
-26.846944,82,1363.642867
-43.721445,68,1364.748975
-50.883283,69,1365.897749
-29.856213,99,1367.434955
-105.468091,120,1369.451632
-9.267716,111,1371.262172
-126.843328,122,1373.269868
-34.306212,122,1375.206706
-205.738022,92,1376.685137
-50.76272,100,1378.300313
-1.143715,73,1379.519928
-86.624252,102,1381.217101
-106.290576,84,1382.575034
17.876536,89,1383.998701
-76.46353,79,1385.278446
-45.917316,191,1388.401177
-38.898131,67,1389.432567
-85.315257,83,1390.790939
-78.033282,104,1392.448887
-67.636268,91,1393.940534
-155.826393,134,1396.08053
-233.064114,106,1397.836813
-52.570622,91,1399.331203
-363.91105,103,1400.939923
-46.43873,83,1402.31426
-79.69075,72,1403.455814
-46.238703,116,1405.342892
-117.854625,91,1406.853045
-48.829347,78,1408.082311
-43.053729,88,1409.540446
-78.607066,106,1411.295267
-11.492766,108,1413.027872
-87.563551,77,1414.259018
-34.468271,107,1415.999762
-45.109936,79,1417.311431
-58.139886,66,1418.332488
-50.697043,80,1419.60343
-41.845593,93,1421.086154
-84.958385,104,1422.75639
-232.631881,145,1425.147495
-16.839005,67,1426.175082
