Wall time,Step,Value
1711499545.317837,2273877,223.7482452392578
1711499547.9710495,2275901,227.12554931640625
1711499552.020889,2279058,230.26902770996094
1711499554.7105196,2280898,230.79550170898438
1711499556.8756087,2282563,230.6791534423828
1711499560.8206258,2285661,229.34019470214844
1711499563.2067013,2287325,234.06617736816406
1711499565.5157752,2289045,233.5375518798828
1711499568.3184493,2291065,232.41195678710938
1711499574.743631,2295897,234.9485321044922
1711499578.5367393,2298862,237.54544067382812
1711499585.277337,2303773,237.89479064941406
1711499590.8733597,2307625,237.51966857910156
1711499593.8098836,2309610,237.64512634277344
1711499595.5192473,2311005,238.58226013183594
1711499597.235172,2312393,239.20741271972656
1711499601.5107052,2315558,240.35719299316406
1711499605.170753,2318449,241.3083038330078
1711499607.1408002,2319954,240.6571807861328
1711499609.2555215,2321559,241.15072631835938
1711499611.0637968,2322952,241.68658447265625
1711499612.9421902,2324419,241.7518310546875
1711499614.983405,2326003,244.02822875976562
1711499616.9609318,2327562,243.967529296875
1711499619.3120823,2329219,245.41989135742188
1711499622.8702326,2331470,245.06553649902344
1711499628.6752477,2336006,243.2216796875
1711499630.2320743,2337308,243.3719482421875
1711499631.9309394,2338630,240.3314208984375
1711499641.6493359,2346096,240.93243408203125
1711499643.186567,2347367,243.4225616455078
1711499645.111002,2348873,242.3402099609375
1711499646.955417,2350351,242.52310180664062
1711499651.4192998,2353887,243.66038513183594
1711499653.2903972,2355286,243.01194763183594
1711499654.900226,2356622,243.39187622070312
1711499657.2551472,2358249,243.4564666748047
1711499658.9411962,2359590,243.53968811035156
1711499668.2671003,2366826,240.60897827148438
1711499670.1465359,2368308,241.4736785888672
1711499671.9192815,2369746,241.6929168701172
1711499673.9909363,2371373,241.6544952392578
1711499676.3056781,2373086,243.33563232421875
1711499678.2914896,2374650,243.55372619628906
1711499682.064701,2377646,246.03402709960938
1711499684.1525369,2379197,248.40245056152344
1711499685.9110727,2380568,248.7801971435547
1711499687.7925293,2382049,248.38404846191406
1711499689.466477,2383395,247.42095947265625
1711499691.55214,2385019,246.61148071289062
1711499693.2717276,2386423,247.14584350585938
1711499695.1214633,2387843,247.58248901367188
1711499696.9922502,2389336,247.807861328125
1711499701.0042975,2392426,248.8372344970703
1711499703.161154,2394103,246.80337524414062
1711499704.6299129,2395324,247.4130096435547
1711499706.8765159,2396996,248.108154296875
1711499709.2967257,2398865,247.56602478027344
1711499711.1514902,2400334,249.53602600097656
1711499712.8489423,2401711,250.99679565429688
1711499716.098463,2404377,252.0966033935547
1711499719.7067158,2407262,252.38966369628906
1711499723.2422624,2410173,252.2467803955078
1711499725.411357,2411764,252.23480224609375
1711499727.8317862,2413567,252.16677856445312
1711499731.105292,2416278,251.72190856933594
1711499735.0491958,2419380,252.84979248046875
1711499736.8819008,2420838,253.1154327392578
1711499740.661007,2423857,251.7263946533203
1711499744.4111867,2426965,252.1184539794922
1711499746.3949852,2428433,252.5147247314453
1711499748.0428164,2429782,252.99937438964844
1711499751.39978,2432455,253.1677703857422
1711499756.4416692,2436565,253.045166015625
1711499758.2609072,2438005,252.7162628173828
1711499764.272518,2442587,250.2001190185547
1711499768.599915,2445771,247.57977294921875
1711499774.0909595,2450144,245.4915008544922
1711499780.4352577,2455136,244.1349639892578
1711499782.0999331,2456489,243.87255859375
1711499783.8864505,2457891,242.38134765625
1711499785.6269622,2459233,243.01902770996094
1711499787.29301,2460543,243.96014404296875
1711499788.7887495,2461802,242.37950134277344
1711499790.6037025,2463175,242.989501953125
1711499792.3333302,2464616,242.4320831298828
1711499795.3294702,2466621,241.82696533203125
1711499796.6569183,2467709,239.46812438964844
1711499800.2461607,2470596,241.04794311523438
1711499802.4485466,2472162,239.22909545898438
1711499804.849826,2473978,238.98265075683594
1711499809.725578,2477992,240.22372436523438
1711499811.5595157,2479445,241.23104858398438
1711499815.4751267,2482446,243.23077392578125
1711499817.9930437,2484280,242.61053466796875
1711499819.9405437,2485807,242.3585968017578
1711499821.7848985,2487275,242.9009552001953
1711499825.2099586,2489991,243.25906372070312
1711499830.9457347,2494561,242.2637939453125
1711499832.6112728,2495910,241.57733154296875
1711499834.1055944,2497142,241.29164123535156
1711499835.9247236,2498636,241.81045532226562
1711499837.3669145,2499864,242.64549255371094
1711499838.939712,2501170,242.8465118408203
1711499840.6863818,2502587,243.31622314453125
1711499842.290441,2503860,246.0745086669922
1711499844.555377,2505545,244.658935546875
1711499846.2254303,2506884,243.3158416748047
1711499847.9011827,2508266,245.7112579345703
1711499849.6655283,2509713,246.5706024169922
1711499851.7238865,2511264,247.88034057617188
1711499855.4607146,2513756,246.4910888671875
1711499860.7661955,2517729,243.5674591064453
1711499863.3469138,2519458,243.80584716796875
1711499864.6645088,2520585,244.1532745361328
1711499866.317358,2521907,246.7765350341797
1711499871.7777917,2526297,247.882080078125
1711499878.1915894,2531594,250.4053497314453
1711499884.0314753,2536135,251.05140686035156
1711499889.9871879,2540721,246.12643432617188
1711499891.7925217,2542147,245.31222534179688
1711499893.3791974,2543498,246.61192321777344
1711499895.0249474,2544878,247.2029266357422
1711499899.6093824,2548189,247.02577209472656
1711499900.824969,2549252,246.53390502929688
1711499902.3452022,2550548,248.49618530273438
1711499904.4264116,2552102,249.5736083984375
1711499906.5301416,2553718,248.43057250976562
1711499910.4625442,2556740,245.60594177246094
1711499912.6054451,2558381,244.95928955078125
1711499914.9919972,2560131,244.67784118652344
1711499916.840521,2561556,244.11813354492188
1711499919.2755024,2563359,244.0752716064453
1711499922.0351572,2565256,242.2822265625
1711499924.3157501,2567023,240.65521240234375
1711499926.8410828,2568898,242.09744262695312
1711499928.456497,2570171,242.97097778320312
1711499931.0337005,2572002,241.8230743408203
1711499933.666928,2573867,240.75904846191406
1711499939.0026875,2577539,239.97750854492188
1711499941.4516478,2579319,243.4522705078125
1711499944.5457025,2581896,243.89077758789062
1711499945.9158726,2583039,244.37579345703125
1711499947.9440942,2584590,245.23861694335938
1711499951.4500027,2587375,241.1094207763672
1711499952.7003534,2588450,240.82254028320312
1711499954.7064986,2589997,240.25453186035156
1711499957.172583,2591758,240.13833618164062
1711499959.3320704,2593346,240.8636016845703
1711499961.2273545,2594902,244.25241088867188
1711499971.3094532,2602165,244.88607788085938
1711499974.5682561,2604800,246.21995544433594
1711499981.6695442,2609841,242.94692993164062
1711499983.7762778,2611417,243.2972869873047
1711499987.4797146,2614285,245.33065795898438
1711499989.4287784,2615833,245.9813995361328
1711499990.8954382,2617031,246.83494567871094
1711499994.5872986,2619902,245.26443481445312
1711499996.1716962,2621190,244.7642059326172
1711499997.7002666,2622459,244.0232696533203
1711499999.579288,2623938,245.65023803710938
1711500001.69017,2625538,245.32696533203125
1711500004.119569,2627291,245.2102813720703
1711500006.5531826,2629047,244.9009552001953
1711500008.2629547,2630391,245.5442657470703
1711500009.90569,2631723,246.2422637939453
1711500011.1745753,2632816,246.3519744873047
1711500015.4949346,2635968,245.6612548828125
1711500017.062543,2637281,247.01646423339844
1711500018.8303967,2638704,247.65310668945312
1711500023.262911,2641903,247.00149536132812
1711500025.0433214,2643292,247.17189025878906
1711500026.9486315,2644765,247.84347534179688
1711500029.7875202,2646705,249.7939453125
1711500031.4881287,2648077,249.1262664794922
1711500037.551476,2652762,249.9354705810547
1711500039.2902575,2654180,249.57870483398438
1711500041.0152507,2655573,250.43797302246094
1711500042.7332933,2656980,251.42367553710938
1711500044.4041445,2658326,251.65609741210938
1711500046.1852698,2659722,251.1730499267578
1711500048.2544181,2661279,251.9340057373047
1711500052.4045782,2664541,251.7642822265625
1711500053.7133532,2665704,252.32411193847656
1711500055.6401846,2667170,252.8184356689453
1711500058.0077643,2668894,251.92291259765625
1711500060.5913594,2670688,251.40269470214844
1711500062.4624922,2672164,251.67745971679688
1711500063.876371,2673379,252.7084197998047
1711500066.315518,2675217,251.22384643554688
1711500071.086873,2678996,250.7288360595703
1711500072.7176228,2680361,250.74917602539062
1711500077.1658723,2683561,252.48565673828125
1711500083.641807,2688891,252.15513610839844
1711500085.2738013,2690249,253.0037078857422
1711500088.3795402,2692824,252.6351318359375
1711500090.1018186,2694240,251.7196502685547
1711500092.536897,2696223,252.46490478515625
1711500095.694532,2698873,254.24014282226562
1711500099.0086937,2701565,252.3202667236328
1711500100.881905,2703057,249.2909698486328
1711500102.7684681,2704513,250.1768798828125
1711500107.061076,2707733,250.19081115722656
1711500108.3446803,2708856,248.65451049804688
1711500111.1383224,2710863,247.8979034423828
1711500112.478464,2712028,247.01577758789062
1711500115.3590786,2714469,250.5634002685547
1711500117.8480425,2716166,249.89320373535156
1711500119.5347598,2717552,249.6077117919922
1711500120.901647,2718709,251.02207946777344
1711500122.7759094,2720192,250.4528045654297
1711500126.3172312,2722872,250.13221740722656
1711500128.4279802,2724559,249.26661682128906
1711500130.309821,2726069,248.27761840820312
1711500133.4225168,2728561,248.77349853515625
1711500135.2548392,2729983,248.9066619873047
1711500139.7180324,2733731,245.80157470703125
1711500143.0541239,2736404,247.7993927001953
1711500144.3424137,2737507,251.1292266845703
1711500147.5940375,2740216,251.59100341796875
1711500148.8513374,2741297,249.5891571044922
1711500150.4409208,2742634,247.07818603515625
1711500152.1749716,2744020,249.24546813964844
1711500153.529681,2745192,249.3489990234375
1711500155.8591487,2746925,247.50314331054688
1711500157.5206091,2748285,246.8314971923828
1711500162.321302,2752207,238.17471313476562
1711500163.9956148,2753593,238.61590576171875
1711500165.9836597,2755150,240.78842163085938
1711500167.5004144,2756434,240.47486877441406
1711500170.2378185,2758393,239.36187744140625
1711500172.3012083,2759860,239.8170928955078
1711500174.2702258,2761360,239.69650268554688
1711500177.5536737,2764090,238.74334716796875
1711500180.557847,2766161,233.1380615234375
1711500182.192774,2767521,232.5635528564453
1711500185.1676567,2769724,232.91566467285156
1711500186.7226746,2771026,229.09779357910156
1711500189.2798433,2772903,229.00120544433594
1711500193.3185263,2776378,215.8397216796875
1711500198.9197347,2780396,218.3961181640625
1711500202.4378028,2782859,213.8717498779297
1711500203.7702866,2784000,208.4632110595703
1711500205.9067965,2785569,208.62496948242188
1711500208.8189452,2787604,207.1917266845703
1711500211.8191135,2789603,207.473388671875
1711500214.0911667,2791198,208.9791717529297
1711500215.721814,2792578,208.43521118164062
1711500217.8285723,2794145,205.8535614013672
1711500219.466395,2795437,203.01092529296875
1711500226.0431817,2800378,202.31895446777344
1711500227.946394,2801822,202.76571655273438
1711500235.1168706,2807168,201.9959259033203
1711500236.6205015,2808423,202.50827026367188
1711500239.9539485,2811117,208.5718536376953
1711500242.3423781,2812814,209.01901245117188
1711500243.8983386,2814089,216.11602783203125
1711500248.0585647,2817318,221.13790893554688
1711500249.659204,2818623,223.1199493408203
1711500251.9304917,2820253,221.3361358642578
1711500255.226281,2822896,227.0125732421875
1711500256.9919043,2824368,224.5316619873047
1711500258.6246774,2825704,226.7775115966797
1711500262.7810216,2828828,224.2901153564453
1711500265.2570457,2830657,222.8418426513672
1711500267.8131878,2832643,219.64410400390625
1711500272.3286042,2836127,223.22254943847656
1711500274.0402827,2837510,224.24264526367188
1711500275.9913542,2838999,221.4778289794922
1711500279.4651277,2841798,224.09017944335938
1711500281.199446,2843182,228.43014526367188
1711500285.0071766,2846112,224.9152374267578
1711500287.822564,2848156,222.1625518798828
1711500289.5311213,2849554,222.3361053466797
1711500292.3731952,2851671,213.13101196289062
1711500293.8692186,2852920,213.41990661621094
1711500295.7572107,2854393,212.20864868164062
1711500299.4730372,2857296,209.29556274414062
1711500301.4660661,2858757,211.77944946289062
1711500307.188398,2863060,211.96731567382812
1711500311.1850686,2866163,213.59690856933594
1711500318.3306768,2871504,217.53823852539062
1711500327.1923246,2877827,213.76414489746094
1711500338.682359,2886412,210.88636779785156
1711500344.8223004,2890951,217.36349487304688
1711500346.5619776,2892316,217.2183380126953
1711500348.9727418,2894105,217.54010009765625
1711500350.6317344,2895463,220.69703674316406
1711500352.4970562,2896865,220.5074462890625
1711500355.2353032,2898901,215.8567657470703
1711500359.2580206,2902096,210.8393096923828
1711500361.1194034,2903534,208.72564697265625
1711500364.5879862,2906320,211.8910675048828
1711500366.9395585,2907999,211.5201873779297
1711500371.7081797,2911260,210.72402954101562
1711500373.09327,2912421,209.32518005371094
1711500375.671206,2914201,208.19717407226562
1711500378.3270729,2916018,208.37196350097656
1711500382.074141,2918963,212.78570556640625
1711500385.0315037,2921026,214.3204803466797
1711500387.873149,2923034,211.3836669921875
1711500389.563853,2924429,211.02621459960938
1711500391.3172762,2925903,211.4290771484375
1711500394.6134236,2928286,212.57699584960938
1711500396.576449,2929820,213.88194274902344
1711500400.6898856,2932337,210.0697784423828
1711500402.9123502,2934000,208.80435180664062
1711500406.8282187,2937029,202.7461395263672
1711500410.4316266,2939868,202.3424835205078
1711500413.109974,2941792,209.79356384277344
1711500416.47624,2944494,212.36732482910156
1711500421.491631,2948502,209.2703857421875
1711500425.317756,2951454,210.68785095214844
1711500432.5454457,2957014,207.46978759765625
1711500435.8654566,2959258,203.214111328125
1711500437.6325128,2960650,204.7093048095703
1711500439.5146146,2962107,208.52987670898438
1711500445.2262092,2966535,203.78038024902344
1711500448.2304761,2968537,199.3973388671875
1711500451.3410668,2970646,198.7498779296875
1711500457.278244,2975339,205.2554168701172
1711500458.8510566,2976604,205.8836669921875
1711500463.5583813,2980048,207.25721740722656
1711500465.365628,2981501,208.44065856933594
1711500467.6442869,2983211,209.83453369140625
1711500474.1032858,2988172,207.1459197998047
1711500476.7515233,2990037,206.57073974609375
1711500478.7908251,2991578,207.66232299804688
1711500483.4699733,2995063,207.1657257080078
1711500486.3948362,2997106,204.87574768066406
1711500488.3005943,2998564,206.02513122558594
