Wall time,Step,Value
1711302751.1434045,24000,-154.594970703125
1711302753.2426023,28000,-141.17672729492188
1711302762.9383185,44000,-115.82587432861328
1711302766.005176,48000,-106.18119049072266
1711302771.850286,56000,-94.26287078857422
1711302774.4234638,60000,-80.44104766845703
1711302776.6567285,64000,-87.09098052978516
1711302781.66243,72000,-77.5566177368164
1711302784.0203812,76000,-78.34069061279297
1711302786.8476005,80000,-80.33404541015625
1711302789.372362,84000,-80.71131896972656
1711302799.4825394,100000,-60.872344970703125
1711302822.7272792,136000,-45.83087158203125
1711302825.5543895,140000,-38.16728210449219
1711302831.2712522,148000,-27.697298049926758
1711302839.8586617,160000,15.71532154083252
1711302842.4382586,164000,32.134552001953125
1711302849.0464072,172000,42.27329635620117
1711302854.706695,180000,31.848783493041992
1711302857.7568645,184000,34.82365417480469
1711302863.120107,192000,16.940704345703125
1711302868.9412727,200000,11.925180435180664
1711302872.1880386,204000,9.227579116821289
1711302883.0161836,216000,14.823338508605957
1711302887.0789006,220000,33.9117546081543
1711302889.9082243,224000,35.835384368896484
1711302892.41525,228000,39.1068115234375
1711302895.8787081,232000,43.40541458129883
1711302904.808707,244000,50.5495491027832
1711302907.4810736,248000,49.41969680786133
1711302913.9867277,256000,52.04011535644531
1711302923.077676,264000,37.65720748901367
1711302925.65764,268000,44.61079788208008
1711302928.3863163,272000,46.21497344970703
1711302932.3335817,276000,52.44248580932617
1711302947.2836008,288000,52.712100982666016
1711302951.4575078,292000,47.51618576049805
1711302956.1077456,296000,51.70494079589844
1711302960.3132498,300000,57.507164001464844
1711302967.1548994,308000,55.594852447509766
1711302979.445343,320000,63.8848876953125
1711303001.7837164,340000,57.413177490234375
1711303006.7022424,344000,56.5657958984375
1711303011.87391,348000,53.62090301513672
1711303016.752377,352000,49.29388427734375
1711303020.9555185,356000,55.33793640136719
1711303026.2544572,360000,50.59874725341797
1711303050.750444,380000,56.013458251953125
1711303091.631448,412000,47.41004943847656
1711303107.2668974,424000,47.572425842285156
1711303112.3936346,428000,48.571414947509766
1711303145.0253017,456000,70.22746276855469
1711303158.7553456,468000,70.67328643798828
1711303168.2803836,476000,73.86782836914062
1711303172.6020658,480000,72.86460876464844
1711303178.5989494,484000,75.64775848388672
1711303195.6534526,500000,102.25599670410156
1711303199.0617313,504000,111.43680572509766
1711303202.84128,508000,115.66594696044922
1711303212.0696697,520000,155.15003967285156
1711303216.0111423,524000,157.6070556640625
