Wall time,Step,Value
1711238490.840479,16384,-173.5995330810547
1711238499.4485493,32768,-171.85992431640625
1711238508.2333066,49152,-119.5559310913086
1711238516.3665712,65536,-120.14981079101562
1711238525.0911613,81920,-116.98662567138672
1711238533.6689603,98304,-99.09913635253906
1711238542.4212234,114688,-94.55265045166016
1711238550.9544432,131072,-65.01920318603516
1711238559.6315515,147456,-65.15325164794922
1711238568.1713157,163840,-34.05632019042969
1711238578.1895208,180224,-22.512975692749023
1711238589.7177927,196608,-16.048856735229492
1711238602.4700296,212992,-18.603347778320312
1711238619.2931008,229376,-16.485862731933594
1711238634.8455114,245760,-22.245046615600586
1711238652.6751418,262144,-17.090373992919922
1711238671.2339911,278528,-7.444244861602783
1711238687.0212424,294912,-2.016178846359253
1711238705.9204285,311296,13.633602142333984
1711238724.3611789,327680,20.989835739135742
1711238743.270824,344064,27.083988189697266
1711238762.13947,360448,44.51655197143555
1711238781.1341944,376832,50.047489166259766
1711238799.8799841,393216,59.7080192565918
1711238819.6172493,409600,68.65125274658203
1711238839.6301103,425984,85.6669921875
1711238858.8127518,442368,92.1175537109375
1711238878.4525337,458752,100.40918731689453
1711238898.8947208,475136,106.3634262084961
1711238919.4900746,491520,108.28491973876953
1711238939.3799603,507904,112.12084197998047
1711238958.7586043,524288,113.7720947265625
1711238978.7015142,540672,111.95953369140625
1711238998.2499182,557056,112.06742095947266
1711239016.8581145,573440,111.3620376586914
1711239036.0907264,589824,114.05783081054688
1711239056.4247317,606208,108.75186920166016
1711239075.999428,622592,113.3414306640625
1711239096.5528288,638976,110.96269226074219
1711239117.229828,655360,114.25424194335938
1711239137.130833,671744,106.63883209228516
1711239158.3957746,688128,109.5121841430664
1711239178.3106828,704512,110.94245147705078
1711239198.8206816,720896,113.68236541748047
1711239220.8577816,737280,118.48826599121094
1711239241.7240622,753664,119.84439849853516
1711239262.0691628,770048,129.18080139160156
1711239283.3018172,786432,131.59974670410156
1711239304.120945,802816,132.27288818359375
1711239323.6461742,819200,128.70018005371094
1711239342.9452457,835584,127.91521453857422
1711239363.2628794,851968,126.98772430419922
1711239382.6938496,868352,124.08173370361328
1711239401.0940487,884736,119.82378387451172
1711239419.1540797,901120,122.94771575927734
1711239437.9641697,917504,122.93108367919922
1711239456.517916,933888,125.60083770751953
1711239475.7678347,950272,130.90451049804688
1711239494.3669527,966656,133.56301879882812
1711239512.6235707,983040,135.4251708984375
1711239531.9806519,999424,142.08804321289062
1711239550.6606276,1015808,149.76895141601562
1711239568.8219717,1032192,162.8727264404297
1711239585.030619,1048576,184.6992645263672
1711239601.3882341,1064960,206.07261657714844
1711239615.8071563,1081344,216.93060302734375
1711239630.22988,1097728,221.11187744140625
1711239644.1856399,1114112,228.728759765625
1711239659.3122656,1130496,233.92637634277344
1711239674.0772798,1146880,234.69741821289062
1711239687.274501,1163264,236.47377014160156
1711239701.2026124,1179648,247.04698181152344
1711239714.4231532,1196032,251.46401977539062
1711239727.801802,1212416,247.57330322265625
1711239741.1778789,1228800,245.2338104248047
1711239754.1685128,1245184,246.7051239013672
1711239767.3245845,1261568,239.2761993408203
1711239780.138874,1277952,231.6195831298828
1711239794.180147,1294336,232.6772003173828
1711239807.4209688,1310720,234.02105712890625
1711239820.418873,1327104,242.55162048339844
1711239832.947938,1343488,244.45372009277344
1711239845.0032716,1359872,254.3145294189453
1711239856.9192173,1376256,257.82537841796875
1711239868.1883383,1392640,256.413818359375
1711239879.5061712,1409024,256.8528137207031
1711239891.3116677,1425408,252.6129608154297
1711239903.4042711,1441792,250.71588134765625
1711239914.8957741,1458176,255.62599182128906
1711239925.942521,1474560,255.61309814453125
1711239936.673033,1490944,259.4736633300781
1711239948.228441,1507328,259.7212219238281
1711239958.971658,1523712,260.422607421875
1711239970.501527,1540096,262.562255859375
1711239981.8732312,1556480,255.80328369140625
1711239992.7728577,1572864,256.9625244140625
1711240003.7039618,1589248,264.5882568359375
1711240015.2810824,1605632,264.120361328125
1711240026.9418302,1622016,267.3675537109375
1711240037.2987704,1638400,257.6181335449219
1711240047.7573256,1654784,239.8638458251953
1711240059.3377514,1671168,244.1979217529297
1711240070.0253599,1687552,246.29583740234375
1711240080.4716864,1703936,253.56336975097656
1711240091.8512874,1720320,260.4803771972656
1711240102.7192056,1736704,268.218505859375
1711240113.441518,1753088,263.1980895996094
1711240124.1168334,1769472,258.12554931640625
1711240134.4026582,1785856,265.1333312988281
1711240144.8706152,1802240,260.932861328125
1711240155.3974504,1818624,262.2425842285156
1711240166.1370265,1835008,267.89654541015625
1711240176.3175979,1851392,269.7498779296875
1711240186.832194,1867776,270.63629150390625
1711240197.2391634,1884160,266.7625732421875
1711240207.4899962,1900544,269.9683532714844
1711240218.5421946,1916928,272.67462158203125
1711240228.4124398,1933312,257.85888671875
1711240238.718178,1949696,265.6964416503906
1711240248.7106583,1966080,267.96270751953125
1711240258.5830495,1982464,264.55279541015625
1711240269.0006998,1998848,262.9360656738281
1711240279.0997388,2015232,265.3596496582031
1711240289.2605355,2031616,263.7166748046875
1711240299.3984556,2048000,257.0382080078125
1711240309.3357787,2064384,262.9713439941406
1711240319.4197588,2080768,267.1104431152344
1711240330.035169,2097152,271.1680908203125
1711240340.197946,2113536,271.60540771484375
1711240350.7229047,2129920,265.75518798828125
1711240361.0811212,2146304,254.0606689453125
1711240370.9662886,2162688,258.60882568359375
1711240381.159979,2179072,271.71697998046875
1711240391.397935,2195456,262.1423645019531
1711240401.4109616,2211840,263.79656982421875
1711240411.6031926,2228224,268.9503479003906
1711240422.3972633,2244608,271.2402038574219
1711240432.6837726,2260992,270.0100402832031
1711240443.0149717,2277376,268.9367980957031
1711240453.3688896,2293760,271.82501220703125
1711240463.2434013,2310144,264.37518310546875
1711240473.1788602,2326528,256.424072265625
1711240483.0581288,2342912,270.7430725097656
1711240493.0528116,2359296,273.91534423828125
1711240503.04339,2375680,271.9422607421875
1711240512.9816437,2392064,274.352294921875
1711240523.3140476,2408448,272.49420166015625
1711240533.3565278,2424832,268.9168701171875
1711240544.2063515,2441216,268.15972900390625
1711240555.1820793,2457600,265.9274597167969
1711240565.2251823,2473984,263.87811279296875
1711240574.982687,2490368,272.2850341796875
1711240584.6763453,2506752,280.2247619628906
1711240594.2775023,2523136,261.0660705566406
1711240604.127583,2539520,257.0985107421875
1711240613.6567125,2555904,271.8049011230469
