Wall time,Step,Value
1711467609.9126637,4000,-170.6723175048828
1711467611.9384897,8000,-197.74049377441406
1711467613.981354,12000,-183.52996826171875
1711467616.0197942,16000,-171.27267456054688
1711467618.2589326,20000,-168.4867706298828
1711467620.7676122,24000,-157.1889190673828
1711467623.068661,28000,-152.78089904785156
1711467625.696765,32000,-133.91261291503906
1711467627.6856103,36000,-122.34878540039062
1711467629.5606558,40000,-114.6365966796875
1711467632.426121,44000,-112.01129150390625
1711467634.825574,48000,-99.8912124633789
1711467637.0865998,52000,-107.04364013671875
1711467639.4764671,56000,-103.228515625
1711467641.7533772,60000,-100.8598861694336
1711467644.070351,64000,-102.0703353881836
1711467646.216346,68000,-105.15231323242188
1711467648.3795974,72000,-111.15241241455078
1711467651.4153922,76000,-112.90476989746094
1711467654.2071464,80000,-111.05242156982422
1711467657.2260327,84000,-102.62081909179688
1711467659.612657,88000,-88.05486297607422
1711467662.2060595,92000,-69.1551513671875
1711467664.485937,96000,-59.917972564697266
1711467666.982632,100000,-44.41828536987305
1711467670.0023165,104000,-45.47890853881836
1711467672.8346446,108000,-37.55974197387695
1711467675.7472873,112000,-35.49608612060547
1711467679.6127925,116000,-27.809412002563477
1711467682.4341042,120000,-22.19259262084961
1711467684.9089384,124000,-18.719444274902344
1711467687.8491914,128000,-18.594858169555664
1711467690.7897582,132000,-9.575953483581543
1711467693.332417,136000,-9.741613388061523
1711467695.962035,140000,0.5695260763168335
1711467698.7852528,144000,5.942311763763428
1711467701.8673933,148000,17.0294132232666
1711467704.68445,152000,12.155369758605957
1711467707.3268156,156000,9.934127807617188
1711467710.1775928,160000,18.465360641479492
1711467713.5127141,164000,20.04179573059082
1711467715.8536735,168000,36.706844329833984
1711467718.5744355,172000,41.87801742553711
1711467721.2421088,176000,43.32579040527344
1711467723.4725544,180000,40.0909309387207
1711467725.5634325,184000,49.16253662109375
1711467727.9953573,188000,53.71934127807617
1711467730.7424295,192000,50.84775924682617
1711467733.395181,196000,44.97749328613281
1711467736.0198567,200000,32.42359161376953
1711467739.3585043,204000,39.29329299926758
1711467743.1904147,208000,52.80259704589844
1711467745.7156022,212000,55.803829193115234
1711467748.7986624,216000,55.9660758972168
1711467752.075758,220000,56.47316360473633
1711467755.5382667,224000,62.29505920410156
1711467759.6717503,228000,57.36461639404297
1711467762.7007024,232000,56.780120849609375
1711467767.5691292,236000,55.90039825439453
1711467771.227135,240000,55.47801208496094
1711467776.285113,244000,63.00661087036133
1711467779.6336682,248000,54.819210052490234
1711467783.4161134,252000,54.18012237548828
1711467788.6727767,256000,47.47883224487305
1711467792.1555312,260000,49.03624725341797
1711467795.2323277,264000,49.62864303588867
1711467799.1824882,268000,57.52620315551758
1711467804.4463491,272000,58.17460632324219
1711467809.2061245,276000,55.32209777832031
1711467813.4379594,280000,62.67921447753906
1711467815.649966,284000,52.226890563964844
1711467817.7775495,288000,38.99774932861328
1711467820.0466955,292000,28.948013305664062
1711467822.111407,296000,3.2555644512176514
1711467823.6413116,300000,-36.437557220458984
1711467825.090823,304000,-47.69364547729492
1711467826.5482168,308000,-45.7917594909668
1711467828.38478,312000,-36.3092041015625
1711467831.3228421,316000,-27.375978469848633
1711467834.448405,320000,-13.859885215759277
1711467838.8795195,324000,-11.528022766113281
1711467843.4122036,328000,-11.717363357543945
1711467848.972723,332000,-12.892040252685547
1711467856.0329285,336000,-17.07769203186035
1711467861.161429,340000,-17.62813377380371
1711467865.893256,344000,-14.711637496948242
1711467870.2085109,348000,-5.101535797119141
1711467874.9802,352000,1.2414019107818604
1711467880.534856,356000,0.11691825836896896
1711467885.3129141,360000,-0.525711715221405
1711467891.0445552,364000,-0.34076160192489624
1711467895.188428,368000,4.66323709487915
1711467900.5747435,372000,5.382593154907227
1711467905.4552133,376000,6.031132221221924
1711467911.098862,380000,5.097003936767578
1711467915.5041618,384000,12.708492279052734
1711467919.8944194,388000,13.244156837463379
1711467924.7960072,392000,9.643813133239746
1711467928.9056232,396000,7.2978196144104
1711467932.008644,400000,2.0431151390075684
1711467936.0587282,404000,1.38126802444458
1711467939.8760123,408000,8.807666778564453
1711467942.8391664,412000,2.6400415897369385
1711467946.1888735,416000,2.9623286724090576
1711467949.0614324,420000,4.766993045806885
1711467950.745509,424000,-6.546753406524658
1711467952.1052768,428000,-12.064509391784668
1711467953.5044458,432000,-12.63000202178955
1711467954.8223574,436000,-15.955321311950684
1711467956.1697724,440000,-18.1916446685791
1711467957.4592633,444000,-13.71466064453125
1711467958.8328512,448000,-8.27859115600586
1711467960.425079,452000,19.03728675842285
1711467961.9151936,456000,35.252906799316406
1711467963.7087069,460000,58.670352935791016
1711467966.0653946,464000,77.47734832763672
1711467968.6557055,468000,79.26258087158203
1711467971.8257391,472000,79.91539764404297
1711467975.8498836,476000,78.17535400390625
1711467980.2832754,480000,73.81139373779297
1711467985.6453621,484000,67.20186614990234
1711467990.974637,488000,66.17387390136719
1711467996.7259188,492000,59.16017150878906
1711468002.2115657,496000,54.05844497680664
1711468007.8326354,500000,52.47125244140625
1711468013.9934564,504000,48.32853317260742
1711468019.2714198,508000,35.039283752441406
1711468021.9535584,512000,9.602686882019043
1711468024.2976544,516000,-13.666369438171387
1711468026.5709696,520000,-45.44200897216797
1711468028.6094055,524000,-80.8984146118164
1711468030.7317102,528000,-97.63330841064453
1711468033.1124225,532000,-100.60408020019531
1711468035.6221464,536000,-103.71183776855469
1711468040.09135,540000,-102.9870834350586
1711468044.8994572,544000,-103.4195327758789
1711468050.772845,548000,-104.00180053710938
1711468054.80623,552000,-106.37220001220703
1711468059.6973705,556000,-107.2671890258789
1711468064.223726,560000,-107.06324005126953
1711468069.1454513,564000,-105.03593444824219
1711468073.6412177,568000,-105.79519653320312
1711468079.6362107,572000,-104.21270751953125
1711468083.6206236,576000,-101.88819885253906
1711468089.846254,580000,-99.20542907714844
1711468094.4429078,584000,-96.62010955810547
1711468101.0770283,588000,-93.1611328125
1711468104.9462318,592000,-91.02889251708984
1711468111.4243577,596000,-87.39806365966797
1711468115.2720613,600000,-86.49385833740234
1711468121.8229167,604000,-85.81239318847656
1711468126.2950075,608000,-84.55020141601562
1711468132.4609058,612000,-82.2889404296875
1711468137.028734,616000,-79.04042053222656
1711468144.7101068,620000,-77.64376068115234
1711468150.1305878,624000,-75.05744934082031
1711468156.2690752,628000,-73.78541564941406
1711468161.0737476,632000,-73.01514434814453
1711468166.604197,636000,-71.3409423828125
1711468171.5982096,640000,-73.3360595703125
1711468178.5120773,644000,-71.42330932617188
1711468183.843966,648000,-69.07772827148438
1711468190.577067,652000,-66.43162536621094
1711468195.611499,656000,-63.157108306884766
1711468203.3430772,660000,-61.799068450927734
1711468208.1534567,664000,-56.1988410949707
1711468215.769157,668000,-56.419921875
1711468220.192962,672000,-55.48164367675781
1711468226.5934494,676000,-56.186344146728516
1711468230.930578,680000,-55.93183517456055
1711468237.682286,684000,-55.702857971191406
1711468242.6115093,688000,-53.90534973144531
1711468249.3507988,692000,-53.946266174316406
1711468253.8389332,696000,-54.9598274230957
1711468259.8687012,700000,-54.73334884643555
1711468263.9458232,704000,-52.671138763427734
1711468270.1662889,708000,-53.4394416809082
1711468275.0389998,712000,-54.181278228759766
1711468281.4715405,716000,-53.3776741027832
1711468286.2510824,720000,-52.78437805175781
1711468293.328485,724000,-53.00828170776367
1711468298.2497633,728000,-51.958984375
1711468304.4144728,732000,-53.57818603515625
1711468308.5815217,736000,-55.97810745239258
1711468315.365863,740000,-56.051513671875
1711468320.1464357,744000,-56.68163299560547
1711468326.3672352,748000,-55.58149719238281
1711468331.1156557,752000,-56.01099395751953
1711468338.6670048,756000,-58.770511627197266
1711468343.915891,760000,-60.239166259765625
1711468350.9686227,764000,-60.03682327270508
1711468355.1158555,768000,-60.057716369628906
1711468360.7977006,772000,-59.59468460083008
1711468364.8798625,776000,-58.81727600097656
1711468371.601519,780000,-59.6425895690918
1711468375.986197,784000,-60.310054779052734
1711468381.9289362,788000,-61.02642822265625
1711468386.5153859,792000,-62.395931243896484
1711468392.2773771,796000,-61.82971954345703
1711468396.1012783,800000,-59.863853454589844
1711468403.42786,804000,-59.40058517456055
1711468408.2493997,808000,-58.01860809326172
1711468414.6703508,812000,-54.83195114135742
1711468419.105429,816000,-52.58787536621094
1711468424.5367382,820000,-52.37666320800781
1711468428.9201677,824000,-52.89125442504883
1711468433.2754996,828000,-50.902931213378906
1711468440.3048608,832000,-50.06825637817383
1711468445.5280552,836000,-51.86467742919922
1711468451.2769413,840000,-53.756134033203125
1711468456.2862992,844000,-56.278892517089844
1711468461.718782,848000,-55.98414993286133
1711468467.6221516,852000,-56.678062438964844
1711468472.990655,856000,-58.402591705322266
1711468478.74618,860000,-58.24936294555664
1711468483.357922,864000,-60.9276237487793
1711468488.457839,868000,-61.34654235839844
1711468492.704875,872000,-61.216880798339844
1711468497.3850543,876000,-62.1747932434082
1711468501.5638435,880000,-67.57052612304688
1711468506.07438,884000,-66.65078735351562
1711468510.7142363,888000,-65.3840103149414
1711468515.573582,892000,-65.18611145019531
1711468519.9276974,896000,-66.02469635009766
1711468523.8728738,900000,-67.73348999023438
1711468528.1120353,904000,-71.26687622070312
1711468533.82862,908000,-71.671630859375
1711468538.1634688,912000,-71.33617401123047
1711468542.3935525,916000,-70.59269714355469
1711468546.5304873,920000,-70.26287078857422
1711468551.877054,924000,-66.58809661865234
1711468556.398958,928000,-68.60721588134766
1711468562.4009268,932000,-66.71633911132812
1711468567.7531118,936000,-65.77326202392578
1711468573.1578896,940000,-65.34093475341797
1711468578.5316844,944000,-64.58368682861328
1711468584.6539063,948000,-62.40065383911133
1711468589.9870968,952000,-63.64341354370117
1711468596.0222585,956000,-69.90084075927734
1711468600.9021232,960000,-69.45598602294922
1711468605.964969,964000,-75.61615753173828
1711468611.0894718,968000,-79.29728698730469
1711468615.4584224,972000,-73.84708404541016
