#{"t_start": 1711238486.2517073, "env_id": "LunarLander-v2"}
r,l,t
277.731562,202,3243.018984
251.370559,221,3244.286096
280.231844,197,3249.866579
287.52894,205,3250.80326
279.948452,206,3251.873854
298.891834,222,3253.158782
273.568454,230,3254.292172
303.813613,220,3260.093935
259.942159,188,3260.97871
309.678957,203,3261.882219
317.112347,202,3262.793591
254.482353,205,3263.81698
300.142101,210,3269.554666
281.153005,243,3271.208986
305.519301,197,3272.629065
283.068722,209,3273.881931
291.209639,200,3274.826626
320.041346,195,3280.176777
323.04464,219,3281.175895
282.234503,202,3282.322258
285.426429,258,3283.663669
275.653265,196,3284.820367
278.483832,188,3290.432317
318.985426,237,3291.467502
277.140691,186,3292.302804
283.091766,199,3293.186384
259.34494,211,3294.16613
264.570003,215,3299.539036
272.891349,200,3300.603309
294.75536,199,3301.799397
275.408961,236,3303.063681
313.119162,203,3304.01353
294.066527,222,3309.65737
281.529085,188,3310.649318
261.682364,189,3311.670598
251.396073,241,3312.951363
279.125164,207,3314.104224
298.812562,185,3319.733564
245.909882,207,3321.036764
291.994451,238,3322.325778
254.234371,208,3323.389951
286.176282,197,3324.379776
271.372819,208,3329.989305
309.383844,219,3331.106614
320.797858,222,3332.130479
306.595775,199,3333.139487
241.991453,213,3338.868443
280.944458,200,3339.929343
294.965587,217,3340.904622
272.744287,213,3341.833853
251.435604,191,3342.667516
307.324897,216,3348.187972
291.007184,236,3349.23115
289.858426,206,3350.218642
168.914123,1000,3360.183298
305.661708,205,3361.115716
300.054395,235,3362.220702
277.080366,223,3367.717441
292.606945,192,3368.693674
318.549846,214,3369.694877
263.227111,206,3370.671973
277.820183,202,3371.765935
296.74268,239,3377.504133
241.46171,223,3378.703173
317.925348,246,3379.800802
263.097389,228,3380.801296
267.125923,211,3386.454318
263.892337,205,3387.602323
301.934023,217,3388.555933
294.471758,220,3389.6955
307.164339,240,3390.937539
291.495532,252,3396.602109
242.073623,200,3397.568847
270.512414,183,3398.615641
296.640598,211,3399.606213
322.479419,199,3400.588122
274.705568,215,3406.038803
257.740875,213,3407.020271
300.8614,193,3407.925319
318.296449,216,3408.920672
327.318888,195,3409.832646
293.306899,224,3415.529856
297.923672,192,3416.493073
259.922471,197,3417.414564
272.268884,191,3418.304111
281.11755,238,3419.43707
300.172741,227,3425.237234
316.946497,258,3426.771258
280.918851,240,3427.910466
257.117685,231,3428.924821
305.306578,232,3434.549021
284.791502,198,3435.449702
280.532082,224,3436.478473
311.151726,209,3437.359045
315.564486,196,3438.209754
271.864445,211,3443.408048
311.090988,216,3444.586871
306.587302,214,3445.65918
248.990784,214,3446.743959
301.556517,201,3447.713527
314.807364,204,3453.223486
279.191978,189,3454.069249
292.142209,260,3455.242038
266.477359,201,3456.310278
274.718066,211,3457.496709
296.201283,222,3463.2313
309.40282,195,3464.295638
266.098941,203,3465.231523
255.767377,202,3466.139362
247.457961,197,3467.017809
274.439193,228,3472.460067
293.892232,197,3473.501262
313.907063,205,3474.376349
266.653237,218,3475.313924
268.716663,199,3476.261784
315.00293,240,3482.244855
282.398474,195,3483.258006
298.550994,199,3484.291256
272.584556,225,3485.394792
274.981231,210,3491.272197
264.970518,199,3492.223849
272.056946,218,3493.308052
252.760162,207,3494.179503
314.58239,224,3495.138446
258.699951,199,3500.597311
283.043288,226,3501.566988
282.888267,201,3502.394508
290.107384,217,3503.315424
259.368495,228,3504.656997
313.031752,225,3510.518958
324.635567,201,3511.666034
308.581291,222,3512.972396
300.096675,207,3513.955071
272.021444,198,3515.062395
285.029126,209,3520.44093
309.261973,197,3521.329738
275.290985,201,3522.438856
321.333585,223,3523.40272
286.923048,215,3524.401864
280.446467,208,3529.893823
282.185841,210,3530.988003
249.547273,216,3531.986187
291.364527,213,3532.9963
247.424654,205,3534.047386
297.15422,181,3539.399353
286.605756,215,3540.318832
252.154752,210,3541.181792
258.596904,206,3542.025174
297.463185,226,3543.020907
307.833693,208,3548.213135
255.964082,223,3549.152488
256.049976,202,3550.026579
308.093778,209,3550.937836
274.862989,215,3556.283538
242.509988,219,3557.495775
281.097825,218,3558.870092
255.022757,187,3559.994653
272.691805,230,3561.131443
313.851765,244,3566.919453
298.474126,210,3567.923519
314.896411,218,3568.941884
299.554844,208,3569.876595
253.521753,207,3570.90725
282.992061,189,3576.508799
282.202435,238,3577.699148
294.773239,211,3578.810588
270.739614,223,3579.834193
272.276094,224,3580.806411
269.14574,223,3586.220115
315.447016,208,3587.106479
284.415559,212,3588.011657
307.956941,299,3589.463191
252.36111,192,3594.733897
296.799302,204,3595.569701
298.699991,202,3596.514229
310.63559,208,3597.481793
285.960731,196,3598.418067
265.439989,198,3603.972728
278.158995,204,3605.165583
280.669045,235,3606.172531
278.995295,211,3607.22613
293.891562,239,3608.453281
282.071299,232,3614.126269
289.986471,194,3615.052113
279.895497,222,3616.072073
289.162867,840,3624.35797
290.789661,204,3625.427109
295.309259,185,3626.428015
321.990556,221,3627.538984
259.315933,207,3633.102976
301.044092,239,3634.447551
276.601015,234,3635.626772
289.279061,189,3636.515871
310.844916,280,3642.569289
276.291208,210,3643.671083
260.595289,214,3645.021246
288.319493,211,3646.085215
255.042042,214,3647.225785
268.159699,210,3652.91208
289.772636,187,3654.018672
269.836414,209,3654.997066
288.436855,229,3655.98338
320.322935,216,3656.957923
282.137433,192,3662.318826
293.142923,208,3663.294896
308.195993,204,3664.209363
289.038978,216,3665.223037
277.334193,201,3666.275404
261.845943,226,3671.840935
295.721155,203,3672.963603
279.992085,211,3674.222319
196.584287,1000,3683.816833
293.727353,207,3684.887562
298.743489,226,3686.010569
310.064791,208,3691.2535
290.756852,225,3692.34006
301.656701,210,3693.338607
277.887288,231,3694.31557
310.273217,223,3699.696317
261.285963,203,3700.683297
251.391574,198,3701.601587
305.614618,203,3702.522081
277.635376,221,3703.458517
256.126618,202,3708.721918
282.6873,235,3709.798482
262.314808,196,3710.641101
290.236287,190,3711.550298
299.061496,212,3712.520314
265.371117,205,3717.879467
258.736878,210,3718.984684
261.470578,199,3720.045313
309.706945,201,3721.171158
287.950052,209,3722.157868
248.182753,228,3727.609692
312.30219,222,3728.564846
268.659093,223,3729.572572
296.487949,236,3730.593221
281.535498,226,3731.506546
292.688119,201,3736.73122
275.713073,221,3737.827197
264.97066,190,3738.824155
253.436043,214,3739.906402
252.63334,937,3749.382604
318.791017,194,3750.509854
280.599195,219,3756.00555
281.295346,185,3757.066986
305.822011,210,3758.042028
301.530258,186,3758.865656
279.629045,196,3759.687185
266.550258,202,3765.007846
305.531418,207,3765.977324
295.692863,234,3767.208092
254.895901,193,3768.263028
262.697121,221,3769.183859
311.35386,201,3774.673356
287.242175,206,3775.6648
272.782494,219,3776.651042
293.399833,184,3777.509873
270.773135,218,3778.815263
300.105461,205,3784.285867
290.264531,200,3785.433439
298.84699,208,3786.407698
312.382598,193,3787.245077
248.313003,235,3788.294667
277.321614,199,3793.591293
55.020849,139,3794.224266
305.720521,204,3795.153956
290.540435,200,3796.055864
314.5944,222,3797.008197
281.72805,199,3802.385482
294.345626,207,3803.319823
299.760431,202,3804.180521
283.15163,197,3804.985864
279.186141,201,3805.84785
263.117139,196,3811.142659
300.332782,223,3812.132773
276.532484,202,3813.135546
277.54323,208,3814.349951
274.12347,210,3815.294748
294.01864,214,3820.499767
270.508539,212,3821.425128
271.232341,200,3822.259221
248.227486,216,3823.210167
293.928441,344,3824.705892
301.283213,250,3830.690565
293.64234,217,3831.752822
71.886305,147,3832.421063
277.230177,193,3833.207186
303.35426,187,3834.130459
301.564694,234,3839.753535
285.585518,210,3840.633877
294.556158,201,3841.491417
291.561023,226,3842.456892
321.353599,211,3847.8256
311.233731,197,3848.765347
276.31729,225,3849.825686
261.561515,190,3850.756985
271.413859,223,3851.785606
243.219715,208,3857.069414
312.999214,215,3858.185778
277.763417,231,3859.262988
310.017937,231,3860.368229
296.424544,210,3861.604902
265.87372,196,3867.045138
254.620101,201,3867.994286
312.875421,208,3868.949753
264.524891,218,3869.984606
245.99613,207,3871.244672
256.794819,212,3876.780374
305.33761,201,3877.990863
303.572002,207,3878.958385
320.016179,209,3879.951171
311.30751,227,3881.118673
242.956667,204,3886.46231
302.975966,216,3887.460664
291.268454,231,3888.452627
298.947281,205,3889.412748
288.166081,194,3890.349883
297.076127,204,3895.87947
284.321379,189,3896.722461
284.077758,198,3897.553819
285.192827,229,3898.595989
260.082951,203,3899.62457
259.537919,183,3905.048147
272.429423,203,3905.893816
312.879852,200,3906.739328
275.158177,201,3907.839666
304.840125,208,3908.877249
322.162679,196,3915.032142
312.405026,200,3916.068725
274.790006,240,3917.293641
291.180804,186,3918.335692
282.318291,214,3919.385813
272.06373,197,3924.709224
258.898971,202,3925.529078
281.763309,190,3926.367107
291.868154,188,3927.138554
254.626343,204,3928.032174
297.229872,197,3933.555735
255.93967,197,3934.366981
318.808327,200,3935.23722
266.574423,198,3936.043054
275.706691,221,3937.092348
301.527479,190,3942.789738
322.218311,203,3943.629976
295.312115,197,3944.463112
307.942575,203,3945.309531
311.739945,219,3946.391158
312.270163,235,3951.953969
293.492101,236,3952.925677
268.034886,207,3953.797546
276.314482,186,3954.647231
277.716019,198,3955.598055
292.601806,214,3961.243029
309.169958,210,3962.351502
272.045973,192,3963.188079
265.307513,178,3964.095485
