#{"t_start": 1711472415.9564261, "env_id": "LunarLander-v2"}
r,l,t
-72.847566,76,0.906665
-154.718172,119,1.290549
-143.369932,69,1.507381
-110.01974,138,1.953745
-242.758347,117,2.31959
-87.17746,71,2.552733
-71.222775,69,2.768192
-240.386775,93,3.062264
-298.707307,98,3.37813
-63.336685,71,3.598623
-235.053504,106,7.20551
-37.422209,86,7.471264
-232.975095,123,7.867046
-75.467034,75,8.103323
-209.63277,73,8.327528
-125.420341,85,8.602355
-105.21942,67,8.815534
-125.023743,99,9.123261
-93.15483,78,9.371943
-282.408557,100,9.686899
-252.377056,97,10.001145
-128.440256,87,10.278156
-88.096459,101,13.833067
-165.638275,120,14.2171
-400.711976,124,14.621015
-160.303267,106,14.963603
-47.700923,64,15.173092
-138.692641,125,15.574181
-231.889323,83,15.837835
-103.790813,65,16.047166
-106.629363,91,16.354182
-109.497956,68,16.572043
-77.194557,84,16.880855
-93.354382,70,20.330115
-170.62287,78,20.585714
-273.964096,122,20.984912
-180.050416,130,21.405829
-138.484859,84,21.690963
-70.90713,128,22.109993
-42.40279,139,22.561135
-116.408402,80,22.815334
-96.037858,88,23.113698
-171.68879,104,23.481795
-95.358685,61,26.902124
-82.756594,84,27.17773
-30.640594,86,27.45831
-53.950033,96,27.771586
-117.397755,87,28.054
-80.421637,125,28.470241
-89.84475,74,28.715642
-127.612485,105,29.056725
-103.598783,122,29.457993
-86.71766,96,29.770021
-99.844052,81,30.061455
-111.383638,124,33.683592
-78.344724,93,33.985974
-119.13581,105,34.33177
-36.008909,68,34.560416
-51.40503,123,34.975278
-58.057761,107,35.327143
-53.02062,87,35.620984
-112.366557,114,36.002783
-174.13513,107,36.350334
-86.512601,79,36.65135
-194.444572,117,40.233015
-62.177323,108,40.594071
-112.089858,122,41.003305
-151.381012,132,41.429916
-94.976321,68,41.662526
-71.852159,111,42.028557
-75.819679,60,42.222857
-54.266031,75,42.470924
-106.077319,92,42.771941
-94.48253,70,43.03503
-55.736591,81,43.300213
-38.670596,81,46.76416
-49.918947,87,47.061474
-72.126432,119,47.456277
-67.698586,88,47.758323
-78.917091,102,48.094594
-110.888284,108,48.462489
-96.861558,148,48.959517
-60.99408,68,49.184132
-92.72265,147,49.70455
-69.967456,74,49.952183
-61.053986,63,53.353593
-76.510808,113,53.745223
-61.21733,112,54.132047
-75.990104,86,54.429717
-88.124736,141,54.910683
-63.546292,104,55.269948
-54.53153,87,55.565007
-75.532851,84,55.857738
-64.784698,84,56.176416
-60.449026,90,56.488507
-48.986389,101,56.837878
-33.304182,99,60.3898
-31.33196,114,60.79217
-57.665408,110,61.18266
-46.562123,125,61.638116
-60.750253,133,62.124672
-17.050552,129,62.583325
-41.589085,113,63.017138
-8.906766,145,63.572593
-11.288313,135,67.379541
7.295852,169,68.040106
-55.833425,124,68.507463
-20.631906,106,68.904147
8.801156,98,69.271829
-56.201211,116,69.726557
-24.553041,133,70.304726
17.51084,98,70.714293
-30.539366,155,74.595458
-89.030691,119,75.124558
-26.052593,138,75.809585
-10.359609,118,76.450699
-67.205405,131,77.019787
-51.088535,113,77.529331
-22.813757,114,78.077849
28.611939,111,78.589892
-79.616509,147,82.478306
-10.644354,193,83.279355
14.713966,124,83.833698
-19.593246,141,84.517604
-24.031424,127,85.174268
-84.646702,109,85.771137
17.51704,169,86.805232
-31.940847,161,90.970591
21.45519,176,91.918578
0.05042,137,92.760298
-39.936808,127,93.664743
-66.555245,179,94.996351
92.668893,1000,107.148313
-31.438742,222,109.010674
-24.56384,175,110.800087
-87.535636,213,115.981076
62.587448,1000,132.028283
66.261671,1000,146.699998
-140.239099,431,153.077815
42.398879,1000,171.390925
-8.287332,1000,187.027164
-15.929702,176,189.485734
-68.445307,167,191.36118
101.922823,1000,208.508827
74.313362,1000,225.502807
37.009908,1000,243.833034
-25.026404,292,251.076023
-96.818263,439,257.000655
112.905137,1000,274.186748
122.267214,1000,292.742317
109.911187,1000,312.851831
127.309635,1000,331.201718
140.756705,1000,348.827519
95.30804,1000,368.243386
137.063366,1000,386.979156
88.48933,1000,405.317828
-33.802297,413,410.071405
136.400751,1000,428.237018
94.142678,1000,447.5852
138.177387,1000,465.338257
121.622861,1000,483.508548
110.25323,1000,502.767272
146.569484,1000,519.914459
152.764193,1000,538.867923
118.452118,1000,556.679364
133.641877,1000,574.355929
119.18777,1000,591.094072
110.514563,1000,607.613442
141.357297,1000,623.81722
-22.197843,317,627.742472
153.667618,1000,644.299486
126.572196,1000,661.557397
145.175274,1000,679.06342
239.76139,763,692.673319
147.819642,1000,709.970293
128.465829,1000,726.554768
142.414984,1000,742.44887
236.383421,739,756.210878
244.404623,601,762.999823
266.88637,448,771.164925
228.62904,565,778.137653
276.557766,387,785.314045
245.604348,411,789.043881
233.913526,355,792.017335
267.611897,418,798.850769
262.356419,331,801.501415
77.868291,1000,813.758738
264.239917,392,816.893176
245.986553,415,823.612958
255.404628,348,826.264383
258.602055,497,833.507071
253.966626,329,836.045748
241.94914,328,838.681676
16.304421,275,840.72261
246.822984,377,846.759425
219.569559,337,849.550421
258.570335,332,855.261694
227.521622,348,857.921951
265.1359,312,860.118262
237.908369,383,866.234817
247.492357,370,868.945587
254.281603,322,871.4645
245.359562,368,877.550618
260.837714,348,880.093648
258.616253,354,882.739563
