#{"t_start": 1711467608.398981, "env_id": "LunarLander-v2"}
r,l,t
-44.0118,212,123.517813
189.541464,421,125.661452
54.085396,157,126.368439
-1.089989,111,127.026354
142.110111,995,134.336493
-1.691839,151,135.087789
210.114334,537,137.915798
-51.749105,502,141.094573
-30.693064,294,143.076027
165.566605,599,147.06497
208.915186,524,151.394371
-24.545471,251,152.798683
171.890083,868,159.965872
32.219175,1000,168.924597
-37.419681,102,169.512771
185.857067,361,171.98744
-75.087715,549,176.685415
-107.474751,644,182.262081
-26.591721,119,183.089452
-39.499891,124,183.98947
158.7954,630,188.131776
22.802981,1000,197.894614
-38.214306,364,201.087873
-27.68144,131,202.427184
225.293843,329,204.967916
-77.996301,292,206.296196
-43.773742,100,206.701396
-34.966325,228,207.807647
-134.217371,84,208.13315
-41.970948,198,208.921103
-72.297162,178,209.687416
-26.417916,132,210.273493
-15.375789,96,210.698689
-122.965961,95,211.137568
-54.864981,140,211.810335
-57.217554,96,212.267696
-61.772532,140,212.907709
-71.524152,154,213.431126
-53.124336,123,213.879422
-69.56014,87,214.166857
-57.215742,125,214.532805
-74.334388,67,214.725986
23.989137,71,214.93718
-63.012516,105,215.23937
-7.082913,131,215.621732
-51.792125,137,216.001987
-42.23923,69,216.207823
-5.501875,129,216.585967
-10.498289,117,216.931205
-56.330073,79,217.16612
-132.39831,69,217.370282
-81.387026,77,217.602346
-2.366783,131,217.982023
-73.785612,169,218.491366
-12.482207,170,219.106264
92.542077,1000,224.767921
90.327989,140,225.534832
-65.797837,1000,234.378093
-73.221715,1000,246.753097
-69.141544,1000,257.033592
-35.944515,323,259.23623
-96.27311,1000,269.522026
-48.236791,1000,279.900068
-33.121549,1000,289.324786
-51.734702,1000,299.650065
144.94254,895,308.26788
-60.820727,1000,317.538185
34.406997,133,318.774144
230.058691,608,322.814482
-65.597893,1000,330.598921
222.939365,238,332.284908
36.556277,941,338.163279
-28.324192,89,338.675374
-41.092656,126,339.459625
-24.647188,86,339.922012
-30.90163,144,340.668983
-36.393298,124,341.178792
6.17812,88,341.47118
44.064293,132,341.891001
-12.152364,80,342.110115
20.65127,78,342.361909
-32.800247,91,342.635317
1.645135,116,342.94493
-68.254471,89,343.184259
11.676915,81,343.394444
-41.489846,98,343.650898
5.557704,82,343.870604
25.88938,102,344.144352
-50.228318,116,344.472398
-88.442505,85,344.702999
37.009871,103,344.997103
11.988563,80,345.227334
1.576943,81,345.440043
-75.898373,91,345.680798
-21.887141,72,345.872599
16.067762,93,346.123173
-54.964556,104,346.390642
23.921376,115,346.705491
-41.090065,67,346.890077
-39.122908,96,347.144889
-55.874015,77,347.345389
-42.142056,81,347.555856
-42.093401,77,347.75391
-1.588112,111,348.054115
-11.104773,105,348.322273
17.227164,97,348.570561
12.653656,106,348.845664
-28.723361,95,349.101241
-48.283095,101,349.369434
-16.50959,118,349.680722
24.22797,133,350.040492
3.827091,104,350.328897
48.464416,118,350.712201
8.922649,93,351.002153
268.757994,332,352.072245
3.34232,104,352.376965
-15.587485,129,352.739185
-16.210172,138,353.116218
75.181046,112,353.487192
39.827521,93,353.84468
-48.565911,224,354.73791
30.598278,144,355.181011
48.058369,139,355.62924
216.700267,372,357.491998
80.333846,113,358.09077
50.466933,120,358.825261
101.790712,1000,365.104898
-252.049608,972,373.751411
-53.615712,1000,384.49012
-22.938574,1000,395.500681
-109.336114,1000,407.535118
-55.267549,323,410.848136
190.433038,446,413.255254
121.393888,415,415.332538
-71.477002,297,416.516777
-132.756761,246,417.647969
-142.514939,218,418.662327
-134.575355,233,419.586343
-138.241575,276,420.731162
-95.252432,136,421.228302
-98.943323,282,422.577128
-91.366708,148,423.459684
-76.985783,301,424.688017
-140.845134,312,426.146168
-22.407507,1000,434.47578
-103.559148,1000,444.859207
-92.531905,1000,454.130409
-59.33506,264,456.500263
-77.060686,1000,466.266462
-83.132585,479,471.596117
-25.684454,1000,481.822011
-72.514887,1000,493.049552
-25.943619,1000,503.479941
-33.305917,1000,513.969777
-31.824885,1000,524.561369
-69.018604,1000,536.913978
-45.331782,1000,548.441796
-53.361431,1000,558.673475
-42.305842,1000,570.813124
-18.52882,1000,582.832052
-49.134902,1000,595.607666
-43.028651,1000,608.156655
-77.198226,1000,618.957321
-54.141836,1000,629.992664
-82.218405,1000,641.68025
-42.472018,1000,652.076194
-43.428887,1000,662.552368
-73.258785,1000,673.849623
-78.533714,1000,685.649372
-76.404321,1000,696.62771
-49.598915,1000,707.721628
-18.692879,1000,718.69679
-91.115003,1000,731.022141
-1.226914,1000,743.229028
-62.004017,1000,752.973625
-18.171118,1000,763.850237
-203.463492,980,773.896463
-69.964337,1000,784.215567
-60.343625,1000,795.450263
109.183605,889,805.298089
-56.161819,318,808.400425
-13.345327,1000,818.647603
-47.947613,1000,828.85143
-49.314126,1000,840.168346
-38.751534,1000,850.605458
3.633859,1000,861.681848
-185.22594,890,871.575526
-81.585868,1000,881.134866
-205.224659,972,889.864249
131.071724,976,898.341866
-176.237609,758,905.678568
-83.74149,358,909.048321
-64.16956,1000,917.072259
-130.280752,567,922.652486
-73.879381,275,925.783551
57.53481,916,933.609913
-62.911963,203,935.003161
-72.06042,1000,944.701385
119.179036,784,953.428028
-106.059587,1000,964.097915
-70.118215,1000,975.706049
-45.345981,1000,986.920048
-84.105099,1000,997.065088
164.413785,808,1005.193518
-47.644692,1000,1014.400608
-154.1158,748,1021.059792
-76.339118,1000,1031.449648
-36.641432,1000,1042.567186
