#{"t_start": 1711467608.3963964, "env_id": "LunarLander-v2"}
r,l,t
-2.72947,1000,753.791169
-95.751492,1000,764.798383
-21.844263,1000,775.169629
-49.545168,1000,785.125625
-96.1091,1000,796.795201
-73.231924,514,801.998703
-41.847021,1000,812.492304
-89.684471,513,818.147992
-65.851533,1000,827.914084
-122.838001,673,835.590966
-55.426631,1000,846.427301
-60.375005,1000,857.870676
151.501278,931,868.615201
-28.321653,1000,878.389707
-54.005462,1000,887.439749
-151.896183,937,895.089216
75.033778,883,903.546817
-141.115948,241,905.824778
-71.827926,1000,914.341334
-39.123668,1000,923.709763
-230.687446,901,931.94213
-145.160821,232,933.853878
64.733922,921,942.568263
-70.433122,1000,953.058355
-47.532018,1000,963.704356
-78.340015,1000,975.315322
-134.376129,506,980.491318
-148.175366,495,986.478319
-90.505298,461,990.875059
-67.911678,1000,1001.335539
-81.315929,1000,1010.291357
-46.60539,1000,1019.723071
-33.568201,1000,1030.237977
-79.581437,1000,1041.402159
