#{"t_start": 1711467608.4065804, "env_id": "LunarLander-v2"}
r,l,t
-6.232683,1000,291.65876
-33.664851,1000,302.128669
-42.36311,1000,311.039403
-53.594343,1000,320.264095
231.249826,474,323.126024
27.474539,151,324.162826
-112.131547,1000,332.06333
-11.465822,97,332.618475
-30.536025,91,333.09787
-42.445499,157,334.021801
-61.299805,121,334.661504
-70.67769,129,335.438099
-8.224971,79,335.941225
219.616579,262,337.87256
-55.408317,124,338.624292
-48.547543,102,339.257258
-41.587423,82,339.717951
-29.942571,109,340.31824
-16.794679,126,340.888859
-42.162577,120,341.336202
-42.89922,74,341.584405
-27.393525,113,341.931593
-44.026661,107,342.233486
-37.295416,112,342.592372
-54.872444,107,342.883025
-7.807816,88,343.119842
-54.967725,79,343.326453
5.650473,83,343.544795
16.696255,93,343.791205
22.568254,99,344.059159
0.460157,95,344.31999
-12.131214,100,344.603483
-3.71467,107,344.890012
-54.282845,100,345.183994
13.59639,98,345.445873
3.692822,119,345.760522
11.872601,94,346.008519
-50.171741,79,346.210739
-0.081032,92,346.455673
-79.124164,99,346.733118
11.191829,102,347.009268
-75.186637,89,347.239699
-29.558199,73,347.428847
-36.129906,94,347.674305
16.129148,91,347.923848
9.006873,99,348.174169
-16.98541,108,348.446961
-33.596699,89,348.685225
-12.134268,114,348.978263
-27.062182,96,349.232897
-24.983252,90,349.47898
28.342459,137,349.848382
6.429131,126,350.190832
16.208394,113,350.537542
35.113745,144,350.987019
266.713557,225,351.72257
1.147822,119,352.094979
-9.763785,139,352.509347
-28.517836,116,352.812795
185.380025,525,354.692738
243.50044,229,355.414605
-5.913838,426,357.430853
-72.711877,367,359.410277
227.489931,263,360.785526
-25.005875,161,361.691237
-61.556268,1000,369.631345
165.098395,696,376.592779
-83.688615,1000,387.759465
-82.204283,1000,398.833901
-173.007431,775,408.091935
-131.506461,355,411.34309
-64.570605,184,412.35055
-78.174686,234,413.499941
-113.088866,212,414.546968
-115.549984,207,415.567228
-152.42524,372,417.100138
-83.025615,163,417.8701
-154.363426,231,418.926397
-134.796438,179,419.600985
-131.476938,232,420.58222
-100.318228,109,420.982651
-125.136732,269,422.095013
-118.86662,251,423.566804
-85.280342,137,424.139951
-105.875615,466,426.215521
109.843585,618,431.147448
-79.912108,1000,441.810823
-50.722214,1000,450.648401
-77.732084,1000,460.233487
-69.451261,1000,470.637228
-51.903768,1000,480.862843
-71.526771,1000,492.056785
-108.97541,1000,502.361622
-80.783324,1000,512.812417
-28.739433,1000,523.267164
-83.58351,1000,535.285986
-36.411805,1000,547.117303
-39.110458,1000,557.587608
-107.081191,1000,569.076501
-25.59565,1000,581.445981
-13.991118,1000,594.103558
-30.419634,321,597.452218
-108.407677,1000,610.077585
-3.154534,1000,620.616709
-74.142411,1000,632.154377
-91.219925,1000,643.468551
-75.298471,1000,653.777803
-88.498736,1000,664.82618
-36.675166,1000,675.906638
-36.582859,1000,687.814427
-94.703044,1000,698.40576
-62.174198,1000,709.613618
-53.386562,1000,720.583101
-22.481234,1000,733.509774
-30.327714,1000,745.085297
-200.682807,822,753.25634
-87.71731,1000,764.202082
-120.478955,1000,774.492554
-77.943476,1000,784.675414
-16.350118,1000,796.018206
-9.093502,1000,807.339738
-37.587286,1000,817.037945
-140.194353,547,821.47992
-118.228093,1000,833.43296
-65.07488,1000,844.073379
-88.581591,1000,854.874502
-142.832576,781,863.621991
-200.061797,842,872.787505
-43.124996,1000,882.201315
-152.427641,795,889.450029
112.662717,1000,898.11939
-73.790528,280,900.698616
143.212045,655,906.999948
-12.548396,1000,915.361747
-130.653436,350,918.248353
-117.351041,294,921.194166
-121.732745,242,923.923663
-104.532612,339,927.239959
-82.232265,191,928.955987
-51.555361,1000,937.178751
-164.763246,772,944.817836
-69.020694,304,947.637157
-33.97312,1000,959.086477
-68.841244,1000,969.846876
-57.791405,255,972.94913
-82.364136,348,976.988836
-20.799793,1000,988.36324
-90.809136,431,992.584823
-104.761873,296,995.563487
-112.128627,1000,1005.669957
-52.295114,1000,1014.91562
-261.63644,911,1023.312484
-151.158078,770,1031.39629
-117.694976,839,1041.067
