#{"t_start": 1711495472.588361, "env_id": "LunarLander-v2"}
r,l,t
-27.027387,76,32.110025
-160.731329,124,32.212935
-308.51215,111,32.303719
-91.167687,129,32.411042
-77.124312,95,32.488698
-157.11584,102,32.580854
-110.354357,91,32.651842
-327.019353,114,32.794592
-27.619019,75,32.864216
-73.269711,75,32.920367
-92.26897,129,33.021407
-117.133696,99,33.100205
-72.127339,91,33.169332
-29.344837,92,33.237575
-266.258728,126,33.334302
-45.50111,80,33.397233
-60.344617,124,33.504604
-43.502409,94,33.57719
35.405968,77,33.639238
-58.426668,116,33.733341
-315.11578,139,33.844764
-46.438356,95,33.981735
-193.268442,126,34.076418
-35.30403,167,34.217248
-112.308582,76,34.275886
-111.456328,144,34.394115
-70.125286,137,34.514175
-69.715661,83,34.577841
-75.341349,111,34.668567
-92.366629,122,34.763281
-200.186626,131,34.871776
-116.71419,108,34.958083
-140.388632,109,35.044075
-101.383473,72,35.104939
-283.47161,87,35.185011
-143.290801,73,35.253053
-7.197815,115,35.364026
-157.595795,134,35.475743
-108.497571,90,35.54818
-123.703091,124,35.646608
-32.237907,99,35.726304
-57.30996,144,35.845788
-84.032911,100,35.921867
-78.309231,73,35.978023
-116.033363,100,36.059217
-104.620997,92,36.143342
-63.854434,142,36.282367
-62.546622,98,36.376928
-124.755222,90,36.445148
-212.853112,112,36.529236
-85.060745,124,36.625569
-36.298207,151,36.745598
-51.884501,160,36.872507
-184.976773,110,36.957468
-98.392596,106,37.041058
-51.683141,107,37.127813
-232.683975,162,37.270483
-82.076696,102,37.353638
-63.847872,103,37.437421
-68.239422,78,37.498574
-80.982724,110,37.584808
-74.96027,132,37.701384
-105.332898,118,37.801005
-38.195457,123,37.90296
-174.526802,125,38.002621
-371.896045,108,38.091954
-125.84061,123,38.188834
-114.965224,66,38.248885
-80.468522,131,38.355751
-165.312988,127,38.458439
-83.291247,88,38.525157
-47.667251,113,38.621672
-144.352792,68,38.675881
-180.036478,174,38.833507
-122.438594,98,38.910028
-95.256539,95,38.984168
-131.010659,102,39.058764
-28.445977,72,39.110783
-56.164694,149,39.240597
-166.484455,97,39.321846
-97.759312,118,39.418966
-97.952864,90,39.502323
-90.823594,141,39.620899
-104.566037,104,39.70884
-136.302716,150,39.83124
-116.524442,90,39.902859
-109.8987,86,39.976808
-92.28626,115,40.073133
-54.25376,98,40.150187
-77.974549,118,40.245596
-85.208263,91,40.321016
-57.780634,118,40.417079
-65.415857,147,40.536957
-79.645074,101,40.618625
-225.171555,128,40.718071
-110.696715,86,40.811544
-167.356761,88,40.880731
39.749101,85,40.948149
-119.998465,95,41.020097
-181.182749,180,41.192486
-121.761855,110,41.282537
-97.227083,66,41.340837
-14.204551,80,41.408062
-85.878956,115,41.499146
-42.723175,111,41.585637
-34.797889,139,41.711559
-125.312526,124,41.81272
-158.617308,121,41.916797
-77.683622,112,42.010138
-145.160942,161,42.14428
-35.390616,159,42.27504
-205.116902,160,42.422016
-73.938319,144,42.555925
-45.602984,88,42.627194
-256.650056,145,42.742553
-81.43639,189,42.902518
-250.780269,121,43.00442
-104.418337,149,43.127614
-85.726136,108,43.213054
-49.401476,97,43.292121
-108.34528,101,43.368293
-77.307945,111,43.46119
-224.405363,126,43.559459
-176.704437,88,43.631249
-144.958032,83,43.69402
-41.489879,125,43.793175
-48.948142,137,43.905863
-177.057626,101,43.985165
-83.815069,112,44.073996
-121.818602,118,44.165762
-77.198483,82,44.229089
-313.049287,128,44.330796
-98.439699,126,44.432128
-169.735932,130,44.537188
-172.597993,81,44.597504
-165.169633,131,44.700709
-79.274366,97,44.773314
-57.082349,121,44.871009
-16.220557,167,45.005366
-148.698441,115,45.096915
-12.367321,127,45.195696
-25.31125,124,45.297028
-148.540891,139,45.40439
-46.371002,98,45.485566
-174.628791,96,45.560763
-154.697411,90,45.629709
-48.067254,97,45.711163
-75.503993,106,45.799265
-36.405058,86,45.871307
-167.984626,150,46.000612
-107.505021,146,46.129957
-60.897145,162,46.276138
-5.660149,145,46.402328
-118.563127,113,46.49509
-178.779523,122,46.595922
-61.333959,124,46.701365
-93.769682,87,46.773517
-80.807171,162,46.917309
-9.555188,124,47.023163
-132.473846,66,47.078782
-131.861737,108,47.167985
-126.248679,145,47.291177
-132.471652,79,47.354698
-25.776956,76,47.42367
11.5334,99,47.512669
-32.676041,150,47.64047
-86.279728,79,47.705152
11.349262,111,47.81061
-74.368305,104,47.899075
35.172225,96,47.977821
-134.28253,111,48.069772
-107.71371,131,48.186436
-42.894012,165,48.331003
-89.981748,87,48.403912
-139.526714,88,48.476241
-44.406975,99,48.566111
-171.361183,118,48.671602
-151.19896,127,48.78133
-76.657952,87,48.855016
-226.711643,107,48.945958
-8.152434,170,49.095042
14.652776,68,49.148342
-199.394312,110,49.243104
-166.298327,113,49.345656
-258.528213,120,49.440636
-127.587075,105,49.524416
-83.580956,139,49.635651
-154.571894,106,49.717815
-131.664043,139,49.837618
-121.3831,87,49.910626
-125.076291,110,49.997913
-38.187885,104,50.083215
-143.709083,78,50.146564
-103.893137,82,50.217051
-183.946505,112,50.314924
-127.297506,105,50.401802
-35.097431,107,50.488076
6.311507,121,50.598837
-43.104289,119,50.699166
-98.344394,95,50.779754
-35.244094,131,50.89162
-163.039339,72,50.951472
-65.638316,142,51.071643
-41.845656,159,51.22456
-140.094967,137,51.3446
-94.932707,133,51.45567
-70.639605,110,51.546809
-118.863829,125,51.652008
-170.29747,127,51.76285
-112.042308,101,51.844985
-118.645675,133,51.958303
-62.326129,63,52.012878
-34.11113,82,52.080335
-109.47076,142,52.195889
-108.370273,118,52.293713
-65.765032,96,52.378836
13.192983,144,52.506457
-39.858031,103,52.593826
-110.07587,149,52.720795
-75.429164,125,52.83094
-76.548717,67,52.897907
-131.798265,131,53.010399
-332.10152,122,53.114763
-12.349682,121,53.218155
-92.666931,158,53.351665
-69.543973,85,53.420134
-167.659876,114,53.516977
-103.658928,88,53.591069
-143.64384,125,53.697072
-48.195159,94,53.782616
-118.601,134,53.899876
-84.498296,131,54.017678
-384.69197,128,54.130615
-91.91878,141,54.247401
-71.400203,91,54.326008
-139.416044,137,54.444196
-50.461277,94,54.523176
-69.380826,74,54.606275
-66.498871,70,54.662782
-39.575646,191,54.835507
-200.838595,118,54.935555
-51.561372,147,55.060662
-65.114319,102,55.146171
-68.589986,104,55.237707
-114.792898,112,55.332995
-118.131675,167,55.486336
-282.484545,147,55.608433
-98.425194,81,55.679092
-69.563704,144,55.806184
-89.774335,101,55.891539
-118.543118,84,55.961187
-30.656891,93,56.043162
-85.178397,123,56.149667
-194.748012,161,56.291991
-117.699879,116,56.389565
-202.590789,128,56.498003
-102.239243,80,56.562915
-56.91617,153,56.695867
-127.518637,171,56.851289
-90.492275,65,56.906449
-125.655231,140,57.028134
-152.423602,178,57.18923
-67.401626,106,57.280401
-9.164964,249,57.518699
-46.359921,129,57.626596
-85.3821,161,57.765784
-80.449304,193,57.943405
-92.479174,126,58.055993
-91.166169,112,58.153135
29.703005,165,58.295273
-68.140532,95,58.372386
-21.80556,177,58.523269
-80.208321,151,58.659603
-29.153045,128,58.765265
-83.326029,103,58.851047
-140.880603,125,58.961864
-115.107993,126,59.07006
-33.140981,141,59.195327
-88.25656,127,59.305137
-64.580738,121,59.413529
-86.28502,209,59.608712
-79.269101,137,59.728939
-169.687177,145,59.854752
-35.62131,102,59.943858
-118.618788,109,60.035464
-167.925388,107,60.127059
-94.963157,134,60.241955
-61.502246,189,60.415083
-62.200157,96,60.495237
-40.132179,99,60.576013
-70.33062,123,60.679924
-96.953853,133,60.805032
-101.772306,92,60.883328
-150.194085,137,61.006927
1.104883,205,61.194967
-88.802039,75,61.25911
-65.909452,119,61.357866
-28.708587,110,61.452685
-162.425129,133,61.56526
-116.457327,100,61.655996
-102.007991,145,61.78099
-97.592682,151,61.911372
29.738447,120,62.013997
-61.084307,142,62.148061
-61.13281,77,62.212078
-69.119147,135,62.334606
-19.255886,105,62.424661
-21.334901,223,62.645505
-69.419618,71,62.704707
-196.386427,127,62.815438
-7.269789,152,62.950544
-11.28264,110,63.052497
-46.675782,155,63.189938
-121.073084,118,63.290329
-95.500969,177,63.455933
-155.231894,94,63.536534
-87.297549,153,63.670457
